Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
16741;110.8479;90.9829;2146.632;0.000;0.0000;0.0000;0.000;8.0252;0.567311;-0.582377;-0.416849;0.406487;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.290;True;;
16742;110.8483;90.9824;2147.142;0.000;0.0000;0.0000;0.000;8.0286;0.567289;-0.582402;-0.416871;0.406459;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.300;True;;
16743;110.8486;90.9818;2147.617;0.000;0.0000;0.0000;0.000;8.0315;0.567272;-0.582429;-0.416886;0.406430;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.310;True;;
16744;110.8489;90.9813;2148.058;0.000;0.0000;0.0000;0.000;8.0343;0.567253;-0.582447;-0.416906;0.406410;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.320;True;;
16745;110.8492;90.9809;2148.462;0.000;0.0000;0.0000;0.000;8.0372;0.567233;-0.582468;-0.416924;0.406390;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.330;True;;
16746;110.8494;90.9804;2148.838;0.000;0.0000;0.0000;0.000;8.0379;0.567225;-0.582477;-0.416933;0.406377;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.340;True;;
16747;110.8497;90.9800;2149.175;0.000;0.0000;0.0000;0.000;8.0388;0.567223;-0.582494;-0.416938;0.406352;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.350;True;;
16748;110.8500;90.9796;2149.483;0.000;0.0000;0.0000;0.000;8.0386;0.567220;-0.582488;-0.416952;0.406349;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.360;True;;
16749;110.8502;90.9792;2149.755;0.000;0.0000;0.0000;0.000;8.0381;0.567221;-0.582491;-0.416955;0.406341;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.370;True;;
16750;110.8504;90.9789;2149.992;0.000;0.0000;0.0000;0.000;8.0370;0.567226;-0.582487;-0.416958;0.406336;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.380;True;;
16751;110.8506;90.9786;2150.196;0.000;0.0000;0.0000;0.000;8.0354;0.567234;-0.582480;-0.416959;0.406335;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.390;True;;
16752;110.8508;90.9783;2150.366;0.000;0.0000;0.0000;0.000;8.0333;0.567243;-0.582463;-0.416964;0.406340;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.400;True;;
16753;110.8510;90.9781;2150.500;0.000;0.0000;0.0000;0.000;8.0311;0.567257;-0.582452;-0.416962;0.406339;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.410;True;;
16754;110.8513;90.9780;2150.601;0.000;0.0000;0.0000;0.000;8.0280;0.567276;-0.582432;-0.416960;0.406344;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.420;True;;
16755;110.8514;90.9779;2150.668;0.000;0.0000;0.0000;0.000;8.0247;0.567292;-0.582408;-0.416956;0.406359;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.430;True;;
16756;110.8516;90.9779;2150.705;0.000;0.0000;0.0000;0.000;8.0200;0.567321;-0.582377;-0.416949;0.406371;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.440;True;;
16757;110.8518;90.9780;2150.699;0.000;0.0000;0.0000;0.000;8.0165;0.567346;-0.582362;-0.416934;0.406373;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.450;True;;
16758;110.8520;90.9781;2150.671;0.000;0.0000;0.0000;0.000;8.0099;0.567383;-0.582322;-0.416916;0.406397;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.460;True;;
16759;110.8521;90.9783;2150.601;0.000;0.0000;0.0000;0.000;8.0053;0.567408;-0.582287;-0.416907;0.406422;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.470;True;;
16760;110.8523;90.9784;2150.500;0.000;0.0000;0.0000;0.000;7.9990;0.567449;-0.582250;-0.416888;0.406437;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.480;True;;
16761;110.8524;90.9787;2150.365;0.000;0.0000;0.0000;0.000;7.9935;0.567478;-0.582198;-0.416885;0.406474;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.490;True;;
16762;110.8525;90.9788;2150.197;0.000;0.0000;0.0000;0.000;7.9861;0.567524;-0.582159;-0.416856;0.406495;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.500;True;;
16763;110.8527;90.9791;2149.996;0.000;0.0000;0.0000;0.000;7.9791;0.567565;-0.582110;-0.416837;0.406529;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.510;True;;
16764;110.8528;90.9794;2149.761;0.000;0.0000;0.0000;0.000;7.9717;0.567607;-0.582059;-0.416815;0.406565;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.520;True;;
16765;110.8530;90.9796;2149.491;0.000;0.0000;0.0000;0.000;7.9645;0.567652;-0.582008;-0.416795;0.406595;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.530;True;;
16766;110.8531;90.9799;2149.189;0.000;0.0000;0.0000;0.000;7.9564;0.567700;-0.581957;-0.416767;0.406631;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.540;True;;
16767;110.8532;90.9804;2148.858;0.000;0.0000;0.0000;0.000;7.9476;0.567752;-0.581895;-0.416740;0.406674;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.550;True;;
16768;110.8533;90.9809;2148.492;0.000;0.0000;0.0000;0.000;7.9391;0.567800;-0.581829;-0.416718;0.406725;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.560;True;;
16769;110.8534;90.9814;2148.094;0.000;0.0000;0.0000;0.000;7.9298;0.567856;-0.581772;-0.416681;0.406765;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.570;True;;
16770;110.8535;90.9819;2147.660;0.000;0.0000;0.0000;0.000;7.9218;0.567906;-0.581711;-0.416657;0.406808;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.580;True;;
16771;110.8537;90.9826;2147.199;0.000;0.0000;0.0000;0.000;7.9122;0.567963;-0.581641;-0.416625;0.406861;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.590;True;;
16772;110.8538;90.9833;2146.701;0.000;0.0000;0.0000;0.000;7.9037;0.568014;-0.581579;-0.416594;0.406910;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.600;True;;
16773;110.8539;90.9841;2146.174;0.000;0.0000;0.0000;0.000;7.8944;0.568072;-0.581509;-0.416563;0.406961;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.610;True;;
16774;110.8540;90.9849;2145.609;0.000;0.0000;0.0000;0.000;7.8862;0.568124;-0.581448;-0.416533;0.407005;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.620;True;;
16775;110.8541;90.9857;2145.032;0.000;0.0000;0.0000;0.000;7.8733;0.568197;-0.581356;-0.416488;0.407081;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.630;True;;
16776;110.8542;90.9865;2144.411;0.000;0.0000;0.0000;0.000;7.8629;0.568261;-0.581287;-0.416445;0.407134;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.640;True;;
16777;110.8543;90.9873;2143.756;0.000;0.0000;0.0000;0.000;7.8535;0.568319;-0.581215;-0.416412;0.407190;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.650;True;;
16778;110.8544;90.9882;2143.076;0.000;0.0000;0.0000;0.000;7.8426;0.568386;-0.581138;-0.416368;0.407251;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.660;True;;
16779;110.8545;90.9891;2142.364;0.000;0.0000;0.0000;0.000;7.8318;0.568450;-0.581059;-0.416327;0.407316;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.670;True;;
16780;110.8546;90.9900;2141.621;0.000;0.0000;0.0000;0.000;7.8213;0.568514;-0.580979;-0.416289;0.407381;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.680;True;;
16781;110.8547;90.9909;2140.851;0.000;0.0000;0.0000;0.000;7.8095;0.568585;-0.580894;-0.416244;0.407449;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.690;True;;
16782;110.8548;90.9918;2140.046;0.000;0.0000;0.0000;0.000;7.7990;0.568649;-0.580818;-0.416199;0.407514;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.700;True;;
16783;110.8549;90.9927;2139.217;0.000;0.0000;0.0000;0.000;7.7873;0.568719;-0.580727;-0.416158;0.407588;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.710;True;;
16784;110.8550;90.9937;2138.355;0.000;0.0000;0.0000;0.000;7.7763;0.568788;-0.580647;-0.416111;0.407653;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.720;True;;
16785;110.8550;90.9948;2137.464;0.000;0.0000;0.0000;0.000;7.7652;0.568855;-0.580566;-0.416062;0.407726;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.730;True;;
16786;110.8551;90.9959;2136.546;0.000;0.0000;0.0000;0.000;7.7539;0.568924;-0.580476;-0.416019;0.407801;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.740;True;;
16787;110.8552;90.9971;2135.596;0.000;0.0000;0.0000;0.000;7.7433;0.568992;-0.580396;-0.415972;0.407867;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.750;True;;
16788;110.8552;90.9983;2134.623;0.000;0.0000;0.0000;0.000;7.7313;0.569064;-0.580304;-0.415922;0.407949;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.760;True;;
16789;110.8553;90.9996;2133.619;0.000;0.0000;0.0000;0.000;7.7202;0.569134;-0.580213;-0.415879;0.408026;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.770;True;;
16790;110.8553;91.0009;2132.594;0.000;0.0000;0.0000;0.000;7.7075;0.569210;-0.580117;-0.415824;0.408112;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.780;True;;
16791;110.8554;91.0023;2131.538;0.000;0.0000;0.0000;0.000;7.6954;0.569285;-0.580023;-0.415772;0.408193;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.790;True;;
16792;110.8554;91.0036;2130.450;0.000;0.0000;0.0000;0.000;7.6844;0.569355;-0.579936;-0.415723;0.408269;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.800;True;;
16793;110.8554;91.0050;2129.346;0.000;0.0000;0.0000;0.000;7.6706;0.569441;-0.579832;-0.415665;0.408356;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.810;True;;
16794;110.8554;91.0064;2128.208;0.000;0.0000;0.0000;0.000;7.6591;0.569511;-0.579732;-0.415621;0.408445;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.820;True;;
16795;110.8555;91.0077;2127.044;0.000;0.0000;0.0000;0.000;7.6468;0.569590;-0.579643;-0.415561;0.408522;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.830;True;;
16796;110.8555;91.0090;2125.852;0.000;0.0000;0.0000;0.000;7.6355;0.569661;-0.579546;-0.415515;0.408607;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.840;True;;
16797;110.8554;91.0104;2124.640;0.000;0.0000;0.0000;0.000;7.6225;0.569741;-0.579448;-0.415455;0.408695;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.850;True;;
16798;110.8554;91.0118;2123.397;0.000;0.0000;0.0000;0.000;7.6110;0.569815;-0.579351;-0.415406;0.408781;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.860;True;;
16799;110.8554;91.0132;2122.135;0.000;0.0000;0.0000;0.000;7.5983;0.569893;-0.579244;-0.415354;0.408876;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.870;True;;
16800;110.8554;91.0146;2120.838;0.000;0.0000;0.0000;0.000;7.5876;0.569964;-0.579154;-0.415305;0.408955;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.880;True;;
16801;110.8553;91.0160;2119.524;0.000;0.0000;0.0000;0.000;7.5755;0.570040;-0.579052;-0.415251;0.409048;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.890;True;;
16802;110.8553;91.0176;2118.188;0.000;0.0000;0.0000;0.000;7.5625;0.570123;-0.578944;-0.415196;0.409139;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.900;True;;
16803;110.8552;91.0191;2116.828;0.000;0.0000;0.0000;0.000;7.5492;0.570209;-0.578841;-0.415135;0.409230;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.910;True;;
16804;110.8551;91.0207;2115.439;0.000;0.0000;0.0000;0.000;7.5379;0.570283;-0.578742;-0.415083;0.409319;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.920;True;;
16805;110.8551;91.0223;2114.031;0.000;0.0000;0.0000;0.000;7.5256;0.570363;-0.578632;-0.415033;0.409412;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.930;True;;
16806;110.8549;91.0239;2112.607;0.000;0.0000;0.0000;0.000;7.5111;0.570453;-0.578515;-0.414970;0.409517;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.940;True;;
16807;110.8548;91.0255;2111.152;0.000;0.0000;0.0000;0.000;7.4987;0.570537;-0.578411;-0.414912;0.409605;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.950;True;;
16808;110.8547;91.0271;2109.681;0.000;0.0000;0.0000;0.000;7.4847;0.570628;-0.578294;-0.414854;0.409702;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.960;True;;
16809;110.8545;91.0287;2108.179;0.000;0.0000;0.0000;0.000;7.4735;0.570700;-0.578188;-0.414806;0.409801;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.970;True;;
16810;110.8543;91.0303;2106.666;0.000;0.0000;0.0000;0.000;7.4588;0.570795;-0.578071;-0.414740;0.409898;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.980;True;;
16811;110.8542;91.0318;2105.124;0.000;0.0000;0.0000;0.000;7.4465;0.570878;-0.577961;-0.414688;0.409992;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:45.990;True;;
16812;110.8540;91.0335;2103.566;0.000;0.0000;0.0000;0.000;7.4328;0.570968;-0.577845;-0.414628;0.410091;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.000;True;;
16813;110.8537;91.0351;2101.987;0.000;0.0000;0.0000;0.000;7.4191;0.571058;-0.577728;-0.414567;0.410192;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.010;True;;
16814;110.8535;91.0367;2100.385;0.000;0.0000;0.0000;0.000;7.4063;0.571145;-0.577615;-0.414511;0.410287;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.020;True;;
16815;110.8533;91.0383;2098.769;0.000;0.0000;0.0000;0.000;7.3920;0.571236;-0.577487;-0.414455;0.410396;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.030;True;;
16816;110.8530;91.0399;2097.133;0.000;0.0000;0.0000;0.000;7.3777;0.571332;-0.577365;-0.414393;0.410496;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.040;True;;
16817;110.8527;91.0415;2095.472;0.000;0.0000;0.0000;0.000;7.3650;0.571417;-0.577248;-0.414339;0.410598;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.050;True;;
16818;110.8524;91.0432;2093.798;0.000;0.0000;0.0000;0.000;7.3506;0.571515;-0.577126;-0.414276;0.410698;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.060;True;;
16819;110.8521;91.0451;2092.108;0.000;0.0000;0.0000;0.000;7.3360;0.571612;-0.576993;-0.414218;0.410806;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.070;True;;
16820;110.8518;91.0468;2090.395;0.000;0.0000;0.0000;0.000;7.3225;0.571704;-0.576871;-0.414160;0.410910;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.080;True;;
16821;110.8515;91.0485;2088.669;0.000;0.0000;0.0000;0.000;7.3074;0.571806;-0.576740;-0.414097;0.411014;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.090;True;;
16822;110.8511;91.0502;2086.929;0.000;0.0000;0.0000;0.000;7.2916;0.571911;-0.576602;-0.414034;0.411124;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.100;True;;
16823;110.8507;91.0519;2085.164;0.000;0.0000;0.0000;0.000;7.2784;0.572000;-0.576476;-0.413980;0.411232;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.110;True;;
16824;110.8503;91.0536;2083.383;0.000;0.0000;0.0000;0.000;7.2644;0.572098;-0.576350;-0.413921;0.411332;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.120;True;;
16825;110.8499;91.0553;2081.590;0.000;0.0000;0.0000;0.000;7.2493;0.572201;-0.576217;-0.413857;0.411440;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.130;True;;
16826;110.8495;91.0569;2079.786;0.000;0.0000;0.0000;0.000;7.2333;0.572307;-0.576076;-0.413795;0.411552;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.140;True;;
16827;110.8490;91.0584;2077.968;0.000;0.0000;0.0000;0.000;7.2163;0.572421;-0.575933;-0.413725;0.411664;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.150;True;;
16828;110.8486;91.0601;2076.127;0.000;0.0000;0.0000;0.000;7.2017;0.572521;-0.575796;-0.413670;0.411772;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.160;True;;
16829;110.8481;91.0617;2074.281;0.000;0.0000;0.0000;0.000;7.1845;0.572636;-0.575645;-0.413604;0.411889;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.170;True;;
16830;110.8476;91.0631;2072.418;0.000;0.0000;0.0000;0.000;7.1679;0.572746;-0.575505;-0.413534;0.412002;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.180;True;;
16831;110.8471;91.0647;2070.538;0.000;0.0000;0.0000;0.000;7.1526;0.572852;-0.575358;-0.413480;0.412114;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.190;True;;
16832;110.8466;91.0663;2068.652;0.000;0.0000;0.0000;0.000;7.1346;0.572974;-0.575211;-0.413405;0.412225;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.200;True;;
16833;110.8460;91.0678;2066.749;0.000;0.0000;0.0000;0.000;7.1185;0.573083;-0.575063;-0.413343;0.412343;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.210;True;;
16834;110.8455;91.0695;2064.833;0.000;0.0000;0.0000;0.000;7.1021;0.573196;-0.574915;-0.413280;0.412456;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.220;True;;
16835;110.8450;91.0711;2062.912;0.000;0.0000;0.0000;0.000;7.0843;0.573316;-0.574753;-0.413216;0.412578;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.230;True;;
16836;110.8444;91.0727;2060.971;0.000;0.0000;0.0000;0.000;7.0683;0.573426;-0.574607;-0.413154;0.412689;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.240;True;;
16837;110.8438;91.0744;2059.023;0.000;0.0000;0.0000;0.000;7.0513;0.573545;-0.574456;-0.413086;0.412804;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.250;True;;
16838;110.8431;91.0760;2057.073;0.000;0.0000;0.0000;0.000;7.0319;0.573674;-0.574291;-0.413012;0.412929;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.260;True;;
16839;110.8425;91.0776;2055.108;0.000;0.0000;0.0000;0.000;7.0139;0.573798;-0.574129;-0.412945;0.413047;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.270;True;;
16840;110.8419;91.0792;2053.136;0.000;0.0000;0.0000;0.000;6.9950;0.573925;-0.573966;-0.412872;0.413171;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.280;True;;
16841;110.8412;91.0807;2051.153;0.000;0.0000;0.0000;0.000;6.9767;0.574049;-0.573803;-0.412804;0.413292;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.290;True;;
16842;110.8405;91.0822;2049.156;0.000;0.0000;0.0000;0.000;6.9594;0.574169;-0.573651;-0.412734;0.413406;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.300;True;;
16843;110.8399;91.0836;2047.154;0.000;0.0000;0.0000;0.000;6.9416;0.574291;-0.573490;-0.412670;0.413525;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.310;True;;
16844;110.8392;91.0850;2045.153;0.000;0.0000;0.0000;0.000;6.9214;0.574426;-0.573310;-0.412600;0.413656;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.320;True;;
16845;110.8384;91.0863;2043.142;0.000;0.0000;0.0000;0.000;6.9014;0.574560;-0.573144;-0.412520;0.413781;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.330;True;;
16846;110.8377;91.0877;2041.126;0.000;0.0000;0.0000;0.000;6.8809;0.574698;-0.572968;-0.412446;0.413906;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.340;True;;
16847;110.8370;91.0890;2039.107;0.000;0.0000;0.0000;0.000;6.8601;0.574836;-0.572787;-0.412372;0.414039;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.350;True;;
16848;110.8363;91.0903;2037.072;0.000;0.0000;0.0000;0.000;6.8418;0.574964;-0.572620;-0.412306;0.414158;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.360;True;;
16849;110.8355;91.0917;2035.036;0.000;0.0000;0.0000;0.000;6.8224;0.575093;-0.572449;-0.412234;0.414286;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.370;True;;
16850;110.8347;91.0929;2032.999;0.000;0.0000;0.0000;0.000;6.8019;0.575231;-0.572272;-0.412159;0.414413;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.380;True;;
16851;110.8340;91.0943;2030.959;0.000;0.0000;0.0000;0.000;6.7810;0.575373;-0.572090;-0.412084;0.414543;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:38:46.390;True;;
