Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
2779;111.1590;86.5497;2801.242;0.000;0.0000;0.0000;0.000;3.0919;0.567191;-0.587984;-0.415233;0.400189;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.490;True;;
2780;111.1576;86.5492;2798.799;0.000;0.0000;0.0000;0.000;3.0445;0.567497;-0.587836;-0.414977;0.400238;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.500;True;;
2781;111.1563;86.5487;2796.305;0.000;0.0000;0.0000;0.000;2.9986;0.567793;-0.587701;-0.414724;0.400279;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.510;True;;
2782;111.1549;86.5480;2793.764;0.000;0.0000;0.0000;0.000;2.9546;0.568076;-0.587575;-0.414478;0.400316;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.520;True;;
2783;111.1536;86.5474;2791.179;0.000;0.0000;0.0000;0.000;2.9109;0.568358;-0.587451;-0.414233;0.400353;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.530;True;;
2784;111.1522;86.5466;2788.554;0.000;0.0000;0.0000;0.000;2.8680;0.568632;-0.587322;-0.413995;0.400397;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.540;True;;
2785;111.1508;86.5458;2785.889;0.000;0.0000;0.0000;0.000;2.8251;0.568908;-0.587191;-0.413757;0.400444;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.550;True;;
2786;111.1495;86.5449;2783.181;0.000;0.0000;0.0000;0.000;2.7837;0.569174;-0.587062;-0.413529;0.400491;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.560;True;;
2787;111.1480;86.5439;2780.431;0.000;0.0000;0.0000;0.000;2.7427;0.569435;-0.586941;-0.413299;0.400535;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.570;True;;
2788;111.1466;86.5429;2777.640;0.000;0.0000;0.0000;0.000;2.7032;0.569686;-0.586821;-0.413077;0.400583;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.580;True;;
2789;111.1452;86.5419;2774.810;0.000;0.0000;0.0000;0.000;2.6651;0.569931;-0.586694;-0.412868;0.400635;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.590;True;;
2790;111.1439;86.5409;2771.947;0.000;0.0000;0.0000;0.000;2.6257;0.570185;-0.586568;-0.412649;0.400685;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.600;True;;
2791;111.1425;86.5397;2769.033;0.000;0.0000;0.0000;0.000;2.5910;0.570408;-0.586454;-0.412456;0.400732;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.610;True;;
2792;111.1410;86.5386;2766.088;0.000;0.0000;0.0000;0.000;2.5549;0.570638;-0.586337;-0.412253;0.400786;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.620;True;;
2793;111.1396;86.5374;2763.106;0.000;0.0000;0.0000;0.000;2.5208;0.570855;-0.586214;-0.412065;0.400849;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.630;True;;
2794;111.1382;86.5362;2760.086;0.000;0.0000;0.0000;0.000;2.4870;0.571072;-0.586100;-0.411876;0.400901;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.640;True;;
2795;111.1367;86.5350;2757.031;0.000;0.0000;0.0000;0.000;2.4541;0.571281;-0.585982;-0.411693;0.400964;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.650;True;;
2796;111.1353;86.5336;2753.943;0.000;0.0000;0.0000;0.000;2.4219;0.571487;-0.585858;-0.411518;0.401031;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.660;True;;
2797;111.1338;86.5322;2750.816;0.000;0.0000;0.0000;0.000;2.3909;0.571683;-0.585746;-0.411344;0.401094;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.670;True;;
2798;111.1324;86.5307;2747.653;0.000;0.0000;0.0000;0.000;2.3610;0.571874;-0.585637;-0.411177;0.401151;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.680;True;;
2799;111.1309;86.5291;2744.455;0.000;0.0000;0.0000;0.000;2.3329;0.572053;-0.585526;-0.411021;0.401218;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.690;True;;
2800;111.1295;86.5274;2741.223;0.000;0.0000;0.0000;0.000;2.3056;0.572228;-0.585415;-0.410873;0.401284;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.700;True;;
2801;111.1280;86.5256;2737.969;0.000;0.0000;0.0000;0.000;2.2766;0.572411;-0.585286;-0.410719;0.401366;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.710;True;;
2802;111.1265;86.5236;2734.678;0.000;0.0000;0.0000;0.000;2.2494;0.572582;-0.585168;-0.410573;0.401445;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.720;True;;
2803;111.1250;86.5216;2731.358;0.000;0.0000;0.0000;0.000;2.2226;0.572753;-0.585040;-0.410435;0.401528;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.730;True;;
2804;111.1235;86.5195;2728.006;0.000;0.0000;0.0000;0.000;2.1963;0.572918;-0.584920;-0.410295;0.401611;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.740;True;;
2805;111.1220;86.5174;2724.621;0.000;0.0000;0.0000;0.000;2.1715;0.573076;-0.584798;-0.410166;0.401694;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.750;True;;
2806;111.1206;86.5152;2721.211;0.000;0.0000;0.0000;0.000;2.1462;0.573237;-0.584668;-0.410036;0.401787;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.760;True;;
2807;111.1190;86.5128;2717.768;0.000;0.0000;0.0000;0.000;2.1230;0.573384;-0.584539;-0.409919;0.401885;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.770;True;;
2808;111.1176;86.5105;2714.303;0.000;0.0000;0.0000;0.000;2.0983;0.573542;-0.584400;-0.409796;0.401986;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.780;True;;
2809;111.1160;86.5081;2710.806;0.000;0.0000;0.0000;0.000;2.0756;0.573687;-0.584263;-0.409685;0.402093;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.790;True;;
2810;111.1145;86.5057;2707.289;0.000;0.0000;0.0000;0.000;2.0512;0.573843;-0.584114;-0.409565;0.402208;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.800;True;;
2811;111.1130;86.5031;2703.736;0.000;0.0000;0.0000;0.000;2.0288;0.573988;-0.583977;-0.409456;0.402312;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.810;True;;
2812;111.1115;86.5004;2700.161;0.000;0.0000;0.0000;0.000;2.0075;0.574128;-0.583821;-0.409361;0.402434;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.820;True;;
2813;111.1099;86.4976;2696.564;0.000;0.0000;0.0000;0.000;1.9851;0.574273;-0.583664;-0.409255;0.402562;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.830;True;;
2814;111.1084;86.4948;2692.941;0.000;0.0000;0.0000;0.000;1.9631;0.574419;-0.583503;-0.409154;0.402692;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.840;True;;
2815;111.1068;86.4918;2689.302;0.000;0.0000;0.0000;0.000;1.9404;0.574569;-0.583323;-0.409053;0.402839;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.850;True;;
2816;111.1053;86.4887;2685.633;0.000;0.0000;0.0000;0.000;1.9189;0.574714;-0.583151;-0.408957;0.402980;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.860;True;;
2817;111.1037;86.4854;2681.941;0.000;0.0000;0.0000;0.000;1.8986;0.574852;-0.582970;-0.408870;0.403133;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.870;True;;
2818;111.1021;86.4820;2678.225;0.000;0.0000;0.0000;0.000;1.8784;0.574992;-0.582791;-0.408782;0.403282;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.880;True;;
2819;111.1006;86.4785;2674.495;0.000;0.0000;0.0000;0.000;1.8566;0.575144;-0.582595;-0.408688;0.403444;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.890;True;;
2820;111.0990;86.4750;2670.741;0.000;0.0000;0.0000;0.000;1.8369;0.575285;-0.582395;-0.408604;0.403615;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.900;True;;
2821;111.0974;86.4712;2666.970;0.000;0.0000;0.0000;0.000;1.8168;0.575435;-0.582182;-0.408521;0.403794;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.910;True;;
2822;111.0959;86.4675;2663.181;0.000;0.0000;0.0000;0.000;1.7967;0.575589;-0.581961;-0.408437;0.403977;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.920;True;;
2823;111.0943;86.4636;2659.369;0.000;0.0000;0.0000;0.000;1.7781;0.575736;-0.581740;-0.408361;0.404164;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.930;True;;
2824;111.0927;86.4597;2655.545;0.000;0.0000;0.0000;0.000;1.7589;0.575892;-0.581504;-0.408277;0.404364;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.940;True;;
2825;111.0911;86.4557;2651.702;0.000;0.0000;0.0000;0.000;1.7401;0.576051;-0.581265;-0.408193;0.404566;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.950;True;;
2826;111.0895;86.4515;2647.843;0.000;0.0000;0.0000;0.000;1.7230;0.576208;-0.581012;-0.408122;0.404779;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.960;True;;
2827;111.0879;86.4473;2643.974;0.000;0.0000;0.0000;0.000;1.7054;0.576376;-0.580745;-0.408043;0.405002;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.970;True;;
2828;111.0863;86.4430;2640.089;0.000;0.0000;0.0000;0.000;1.6888;0.576544;-0.580472;-0.407964;0.405233;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.980;True;;
2829;111.0847;86.4386;2636.187;0.000;0.0000;0.0000;0.000;1.6724;0.576715;-0.580203;-0.407880;0.405461;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:49.990;True;;
2830;111.0831;86.4340;2632.275;0.000;0.0000;0.0000;0.000;1.6579;0.576888;-0.579914;-0.407804;0.405705;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.000;True;;
2831;111.0815;86.4293;2628.351;0.000;0.0000;0.0000;0.000;1.6450;0.577064;-0.579611;-0.407732;0.405960;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.010;True;;
2832;111.0799;86.4245;2624.420;0.000;0.0000;0.0000;0.000;1.6320;0.577252;-0.579296;-0.407653;0.406222;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.020;True;;
2833;111.0783;86.4195;2620.477;0.000;0.0000;0.0000;0.000;1.6197;0.577443;-0.578983;-0.407567;0.406483;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.030;True;;
2834;111.0767;86.4144;2616.523;0.000;0.0000;0.0000;0.000;1.6099;0.577635;-0.578657;-0.407488;0.406753;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.040;True;;
2835;111.0751;86.4092;2612.564;0.000;0.0000;0.0000;0.000;1.6017;0.577835;-0.578315;-0.407408;0.407035;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.050;True;;
2836;111.0735;86.4039;2608.596;0.000;0.0000;0.0000;0.000;1.5957;0.578034;-0.577968;-0.407328;0.407324;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.060;True;;
2837;111.0719;86.3986;2604.627;0.000;0.0000;0.0000;0.000;1.5908;0.578249;-0.577603;-0.407241;0.407623;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.070;True;;
2838;111.0703;86.3931;2600.654;0.000;0.0000;0.0000;0.000;1.5892;0.578466;-0.577223;-0.407157;0.407939;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.080;True;;
2839;111.0686;86.3876;2596.670;0.000;0.0000;0.0000;0.000;1.5904;0.578678;-0.576846;-0.407077;0.408251;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.090;True;;
2840;111.0671;86.3820;2592.683;0.000;0.0000;0.0000;0.000;1.5945;0.578896;-0.576455;-0.407000;0.408571;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.100;True;;
2841;111.0655;86.3763;2588.694;0.000;0.0000;0.0000;0.000;1.6004;0.579122;-0.576058;-0.406913;0.408898;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.110;True;;
2842;111.0639;86.3706;2584.707;0.000;0.0000;0.0000;0.000;1.6103;0.579354;-0.575640;-0.406831;0.409239;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.120;True;;
2843;111.0623;86.3647;2580.721;0.000;0.0000;0.0000;0.000;1.6226;0.579593;-0.575216;-0.406741;0.409587;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.130;True;;
2844;111.0606;86.3587;2576.729;0.000;0.0000;0.0000;0.000;1.6400;0.579820;-0.574786;-0.406665;0.409943;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.140;True;;
2845;111.0590;86.3526;2572.741;0.000;0.0000;0.0000;0.000;1.6599;0.580056;-0.574349;-0.406580;0.410307;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.150;True;;
2846;111.0574;86.3465;2568.758;0.000;0.0000;0.0000;0.000;1.6834;0.580301;-0.573895;-0.406496;0.410678;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.160;True;;
2847;111.0558;86.3401;2564.780;0.000;0.0000;0.0000;0.000;1.7102;0.580549;-0.573433;-0.406411;0.411056;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.170;True;;
2848;111.0543;86.3337;2560.808;0.000;0.0000;0.0000;0.000;1.7408;0.580803;-0.572960;-0.406326;0.411441;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.180;True;;
2849;111.0527;86.3271;2556.841;0.000;0.0000;0.0000;0.000;1.7733;0.581065;-0.572484;-0.406234;0.411824;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.190;True;;
2850;111.0511;86.3205;2552.878;0.000;0.0000;0.0000;0.000;1.8105;0.581318;-0.572003;-0.406149;0.412219;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.200;True;;
2851;111.0496;86.3137;2548.927;0.000;0.0000;0.0000;0.000;1.8510;0.581585;-0.571505;-0.406065;0.412616;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.210;True;;
2852;111.0481;86.3069;2544.986;0.000;0.0000;0.0000;0.000;1.8941;0.581853;-0.571006;-0.405973;0.413020;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.220;True;;
2853;111.0467;86.3000;2541.060;0.000;0.0000;0.0000;0.000;1.9400;0.582138;-0.570492;-0.405874;0.413426;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.230;True;;
2854;111.0452;86.2930;2537.140;0.000;0.0000;0.0000;0.000;1.9891;0.582412;-0.569979;-0.405786;0.413834;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.240;True;;
2855;111.0438;86.2860;2533.234;0.000;0.0000;0.0000;0.000;2.0413;0.582693;-0.569455;-0.405698;0.414245;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.250;True;;
2856;111.0422;86.2789;2529.341;0.000;0.0000;0.0000;0.000;2.0963;0.582969;-0.568931;-0.405608;0.414664;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.260;True;;
2857;111.0408;86.2717;2525.468;0.000;0.0000;0.0000;0.000;2.1546;0.583256;-0.568391;-0.405518;0.415090;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.270;True;;
2858;111.0394;86.2645;2521.610;0.000;0.0000;0.0000;0.000;2.2151;0.583540;-0.567852;-0.405423;0.415520;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.280;True;;
2859;111.0379;86.2573;2517.769;0.000;0.0000;0.0000;0.000;2.2776;0.583824;-0.567310;-0.405332;0.415951;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.290;True;;
2860;111.0366;86.2499;2513.949;0.000;0.0000;0.0000;0.000;2.3422;0.584116;-0.566761;-0.405239;0.416380;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.300;True;;
2861;111.0352;86.2425;2510.153;0.000;0.0000;0.0000;0.000;2.4099;0.584408;-0.566203;-0.405142;0.416823;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.310;True;;
2862;111.0338;86.2350;2506.375;0.000;0.0000;0.0000;0.000;2.4801;0.584692;-0.565641;-0.405061;0.417267;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.320;True;;
2863;111.0325;86.2275;2502.624;0.000;0.0000;0.0000;0.000;2.5515;0.584988;-0.565074;-0.404968;0.417710;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.330;True;;
2864;111.0311;86.2198;2498.884;0.000;0.0000;0.0000;0.000;2.6231;0.585259;-0.564525;-0.404890;0.418149;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.340;True;;
2865;111.0297;86.2121;2495.185;0.000;0.0000;0.0000;0.000;2.6994;0.585550;-0.563945;-0.404802;0.418608;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.350;True;;
2866;111.0284;86.2044;2491.506;0.000;0.0000;0.0000;0.000;2.7741;0.585836;-0.563383;-0.404714;0.419049;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.360;True;;
2867;111.0272;86.1965;2487.857;0.000;0.0000;0.0000;0.000;2.8513;0.586120;-0.562812;-0.404633;0.419498;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.370;True;;
2868;111.0259;86.1886;2484.234;0.000;0.0000;0.0000;0.000;2.9289;0.586400;-0.562245;-0.404554;0.419943;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.380;True;;
2869;111.0248;86.1807;2480.644;0.000;0.0000;0.0000;0.000;3.0070;0.586684;-0.561677;-0.404471;0.420385;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.390;True;;
2870;111.0235;86.1727;2477.082;0.000;0.0000;0.0000;0.000;3.0860;0.586952;-0.561116;-0.404395;0.420834;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.400;True;;
2871;111.0224;86.1648;2473.556;0.000;0.0000;0.0000;0.000;3.1665;0.587226;-0.560547;-0.404320;0.421282;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.410;True;;
2872;111.0213;86.1567;2470.058;0.000;0.0000;0.0000;0.000;3.2461;0.587488;-0.559989;-0.404255;0.421720;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.420;True;;
2873;111.0201;86.1487;2466.600;0.000;0.0000;0.0000;0.000;3.3271;0.587756;-0.559425;-0.404185;0.422164;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.430;True;;
2874;111.0190;86.1408;2463.178;0.000;0.0000;0.0000;0.000;3.4079;0.588016;-0.558867;-0.404115;0.422605;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.440;True;;
2875;111.0180;86.1328;2459.792;0.000;0.0000;0.0000;0.000;3.4891;0.588269;-0.558311;-0.404056;0.423046;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.450;True;;
2876;111.0169;86.1248;2456.444;0.000;0.0000;0.0000;0.000;3.5700;0.588517;-0.557761;-0.403998;0.423481;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.460;True;;
2877;111.0160;86.1169;2453.132;0.000;0.0000;0.0000;0.000;3.6493;0.588758;-0.557224;-0.403943;0.423906;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.470;True;;
2878;111.0150;86.1089;2449.869;0.000;0.0000;0.0000;0.000;3.7308;0.589002;-0.556675;-0.403887;0.424342;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.480;True;;
2879;111.0141;86.1009;2446.641;0.000;0.0000;0.0000;0.000;3.8101;0.589231;-0.556145;-0.403839;0.424763;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.490;True;;
2880;111.0132;86.0929;2443.456;0.000;0.0000;0.0000;0.000;3.8888;0.589453;-0.555622;-0.403795;0.425181;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.500;True;;
2881;111.0123;86.0850;2440.318;0.000;0.0000;0.0000;0.000;3.9675;0.589674;-0.555100;-0.403752;0.425598;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.510;True;;
2882;111.0116;86.0770;2437.226;0.000;0.0000;0.0000;0.000;4.0456;0.589891;-0.554584;-0.403712;0.426007;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.520;True;;
2883;111.0108;86.0692;2434.178;0.000;0.0000;0.0000;0.000;4.1227;0.590095;-0.554077;-0.403680;0.426413;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.530;True;;
2884;111.0101;86.0613;2431.182;0.000;0.0000;0.0000;0.000;4.1995;0.590303;-0.553574;-0.403640;0.426816;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.540;True;;
2885;111.0094;86.0535;2428.220;0.000;0.0000;0.0000;0.000;4.2726;0.590481;-0.553099;-0.403625;0.427200;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.550;True;;
2886;111.0088;86.0458;2425.316;0.000;0.0000;0.0000;0.000;4.3467;0.590666;-0.552618;-0.403603;0.427588;0.42;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.560;True;;
2887;111.0082;86.0382;2422.457;0.000;0.0000;0.0000;0.000;4.4176;0.590838;-0.552159;-0.403586;0.427960;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.570;True;;
2888;111.0077;86.0306;2419.650;0.000;0.0000;0.0000;0.000;4.4881;0.591002;-0.551706;-0.403572;0.428330;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.580;True;;
2889;111.0070;86.0232;2416.896;0.000;0.0000;0.0000;0.000;4.5581;0.591155;-0.551258;-0.403567;0.428700;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.6;962;67;'29.06.2021 09:46:50.590;True;;
