   0.000 0.0    0.126 0.0 
   5.174 0.0   -0.003 0.0 
   5.205 0.0   -0.009 0.0 
   5.234 0.0   -0.016 0.0 
   5.264 0.0   -0.021 0.0 
   5.294 0.0   -0.026 0.0 
   5.326 0.0   -0.031 0.0 
   5.355 0.0   -0.036 0.0 
   5.385 0.0   -0.042 0.0 
   5.415 0.0   -0.048 0.0 
   5.446 0.0   -0.054 0.0 
   5.481 0.0   -0.060 0.0 
   5.506 0.0   -0.066 0.0 
   5.537 0.0   -0.072 0.0 
   5.566 0.0   -0.077 0.0 
   5.597 0.0   -0.083 0.0 
   5.627 0.0   -0.088 0.0 
   5.663 0.0   -0.093 0.0 
   5.688 0.0   -0.097 0.0 
   5.723 0.0   -0.101 0.0 
   5.749 0.0   -0.103 0.0 
   5.778 0.0   -0.105 0.0 
   5.808 0.0   -0.106 0.0 
   5.844 0.0   -0.108 0.0 
   5.869 0.0   -0.109 0.0 
   5.899 0.0   -0.110 0.0 
   5.930 0.0   -0.112 0.0 
   5.960 0.0   -0.113 0.0 
   5.995 0.0   -0.114 0.0 
   6.022 0.0   -0.115 0.0 
   6.055 0.0   -0.115 0.0 
   6.080 0.0   -0.116 0.0 
   6.111 0.0   -0.115 0.0 
   6.141 0.0   -0.114 0.0 
   6.171 0.0   -0.113 0.0 
   6.201 0.0   -0.112 0.0 
   6.232 0.0   -0.110 0.0 
   6.268 0.0   -0.108 0.0 
   6.292 0.0   -0.106 0.0 
   6.323 0.0   -0.104 0.0 
   6.354 0.0   -0.101 0.0 
   6.386 0.0   -0.099 0.0 
   6.419 0.0   -0.097 0.0 
   6.443 0.0   -0.094 0.0 
   6.475 0.0   -0.092 0.0 
   6.505 0.0   -0.090 0.0 
   6.535 0.0   -0.087 0.0 
   6.628 0.0   -0.085 0.0 
   6.658 0.0   -0.082 0.0 
   6.677 0.0   -0.080 0.0 
   6.705 0.0   -0.077 0.0 
   6.739 0.0   -0.074 0.0 
   6.770 0.0   -0.071 0.0 
   6.796 0.0   -0.068 0.0 
   6.826 0.0   -0.065 0.0 
   6.856 0.0   -0.062 0.0 
   6.888 0.0   -0.059 0.0 
   6.918 0.0   -0.052 0.0 
   6.955 0.0   -0.045 0.0 
   6.980 0.0   -0.038 0.0 
   7.016 0.0   -0.032 0.0 
   7.041 0.0   -0.025 0.0 
   7.071 0.0   -0.018 0.0 
   7.106 0.0   -0.011 0.0 
   7.131 0.0   -0.004 0.0 
   7.162 0.0    0.003 0.0 
   7.192 0.0    0.010 0.0 
   7.223 0.0    0.013 0.0 
   7.252 0.0    0.017 0.0 
   7.282 0.0    0.020 0.0 
   7.313 0.0    0.024 0.0 
   7.343 0.0    0.028 0.0 
   7.373 0.0    0.032 0.0 
   7.404 0.0    0.036 0.0 
   7.434 0.0    0.039 0.0 
   7.465 0.0    0.043 0.0 
   7.496 0.0    0.046 0.0 
   7.530 0.0    0.051 0.0 
   7.559 0.0    0.056 0.0 
   7.586 0.0    0.061 0.0 
   7.617 0.0    0.066 0.0 
   7.646 0.0    0.070 0.0 
   7.682 0.0    0.074 0.0 
   7.707 0.0    0.078 0.0 
   7.737 0.0    0.082 0.0 
   7.767 0.0    0.086 0.0 
   7.803 0.0    0.090 0.0 
   7.828 0.0    0.092 0.0 
   7.858 0.0    0.095 0.0 
   7.889 0.0    0.097 0.0 
   7.919 0.0    0.099 0.0 
   7.950 0.0    0.101 0.0 
   7.979 0.0    0.103 0.0 
   8.011 0.0    0.104 0.0 
   8.044 0.0    0.106 0.0 
   8.076 0.0    0.107 0.0 
   8.101 0.0    0.107 0.0 
   8.131 0.0    0.108 0.0 
   8.161 0.0    0.108 0.0 
   8.192 0.0    0.108 0.0 
   8.222 0.0    0.108 0.0 
   8.254 0.0    0.107 0.0 
   8.282 0.0    0.106 0.0 
   8.313 0.0    0.105 0.0 
   8.343 0.0    0.104 0.0 
   8.373 0.0    0.103 0.0 
   8.403 0.0    0.101 0.0 
   8.433 0.0    0.099 0.0 
   8.464 0.0    0.097 0.0 
   8.499 0.0    0.095 0.0 
   8.529 0.0    0.092 0.0 
   8.555 0.0    0.090 0.0 
   8.585 0.0    0.088 0.0 
   8.615 0.0    0.085 0.0 
   8.645 0.0    0.082 0.0 
   8.676 0.0    0.079 0.0 
   8.706 0.0    0.077 0.0 
   8.736 0.0    0.074 0.0 
   8.767 0.0    0.072 0.0 
   8.797 0.0    0.067 0.0 
   8.827 0.0    0.063 0.0 
   8.857 0.0    0.058 0.0 
   8.888 0.0    0.053 0.0 
   8.919 0.0    0.049 0.0 
   8.949 0.0    0.044 0.0 
   8.979 0.0    0.039 0.0 
   9.014 0.0    0.034 0.0 
   9.044 0.0    0.029 0.0 
   9.069 0.0    0.022 0.0 
   9.100 0.0    0.016 0.0 
   9.130 0.0    0.010 0.0 
   9.165 0.0    0.004 0.0 
   9.195 0.0   -0.002 0.0 
   9.225 0.0   -0.008 0.0 
   9.255 0.0   -0.014 0.0 
   9.282 0.0   -0.020 0.0 
   9.312 0.0   -0.025 0.0 
   9.346 0.0   -0.031 0.0 
   9.372 0.0   -0.035 0.0 
   9.403 0.0   -0.040 0.0 
   9.433 0.0   -0.044 0.0 
   9.463 0.0   -0.048 0.0 
   9.493 0.0   -0.052 0.0 
   9.528 0.0   -0.057 0.0 
   9.554 0.0   -0.061 0.0 
   9.584 0.0   -0.065 0.0 
   9.614 0.0   -0.068 0.0 
   9.645 0.0   -0.072 0.0 
   9.675 0.0   -0.075 0.0 
   9.705 0.0   -0.078 0.0 
   9.736 0.0   -0.082 0.0 
   9.765 0.0   -0.085 0.0 
   9.796 0.0   -0.088 0.0 
   9.826 0.0   -0.091 0.0 
   9.857 0.0   -0.094 0.0 
   9.886 0.0   -0.097 0.0 
   9.917 0.0   -0.099 0.0 
   9.947 0.0   -0.101 0.0 
   9.978 0.0   -0.102 0.0 
  10.008 0.0   -0.103 0.0 
  10.038 0.0   -0.103 0.0 
  10.068 0.0   -0.103 0.0 
  10.098 0.0   -0.103 0.0 
  10.134 0.0   -0.103 0.0 
  10.159 0.0   -0.102 0.0 
  10.189 0.0   -0.102 0.0 
  10.220 0.0   -0.101 0.0 
  10.249 0.0   -0.101 0.0 
  10.280 0.0   -0.100 0.0 
  10.316 0.0   -0.099 0.0 
  10.340 0.0   -0.098 0.0 
  10.371 0.0   -0.095 0.0 
  10.401 0.0   -0.093 0.0 
  10.431 0.0   -0.091 0.0 
  10.462 0.0   -0.088 0.0 
  10.492 0.0   -0.086 0.0 
  10.522 0.0   -0.083 0.0 
  10.552 0.0   -0.080 0.0 
  10.583 0.0   -0.077 0.0 
  10.614 0.0   -0.074 0.0 
  10.644 0.0   -0.071 0.0 
  10.674 0.0   -0.069 0.0 
  10.705 0.0   -0.063 0.0 
  10.734 0.0   -0.058 0.0 
  10.766 0.0   -0.053 0.0 
  10.795 0.0   -0.047 0.0 
  10.825 0.0   -0.042 0.0 
  10.856 0.0   -0.036 0.0 
  10.886 0.0   -0.031 0.0 
  10.916 0.0   -0.025 0.0 
  10.946 0.0   -0.020 0.0 
  10.980 0.0   -0.014 0.0 
  11.006 0.0   -0.011 0.0 
  11.037 0.0   -0.008 0.0 
  11.067 0.0   -0.005 0.0 
  11.098 0.0   -0.002 0.0 
  11.128 0.0    0.001 0.0 
  11.157 0.0    0.004 0.0 
  11.188 0.0    0.007 0.0 
  11.218 0.0    0.012 0.0 
  11.254 0.0    0.017 0.0 
  11.279 0.0    0.021 0.0 
  11.309 0.0    0.026 0.0 
  11.340 0.0    0.031 0.0 
  11.370 0.0    0.035 0.0 
  11.401 0.0    0.040 0.0 
  11.431 0.0    0.044 0.0 
  11.461 0.0    0.049 0.0 
  11.491 0.0    0.053 0.0 
  11.521 0.0    0.056 0.0 
  11.552 0.0    0.058 0.0 
  11.582 0.0    0.061 0.0 
  11.612 0.0    0.063 0.0 
  11.642 0.0    0.066 0.0 
  11.672 0.0    0.070 0.0 
  11.703 0.0    0.073 0.0 
  11.733 0.0    0.076 0.0 
  11.763 0.0    0.079 0.0 
  11.794 0.0    0.082 0.0 
  11.824 0.0    0.085 0.0 
  11.854 0.0    0.088 0.0 
  11.885 0.0    0.090 0.0 
  11.915 0.0    0.092 0.0 
  11.946 0.0    0.094 0.0 
  11.976 0.0    0.095 0.0 
  12.005 0.0    0.096 0.0 
  12.036 0.0    0.096 0.0 
  12.066 0.0    0.097 0.0 
  12.097 0.0    0.097 0.0 
  12.126 0.0    0.097 0.0 
  12.157 0.0    0.097 0.0 
  12.187 0.0    0.097 0.0 
  12.218 0.0    0.097 0.0 
  12.248 0.0    0.097 0.0 
  12.278 0.0    0.096 0.0 
  12.308 0.0    0.095 0.0 
  12.338 0.0    0.094 0.0 
  12.369 0.0    0.092 0.0 
  12.399 0.0    0.091 0.0 
  12.430 0.0    0.089 0.0 
  12.459 0.0    0.088 0.0 
  12.489 0.0    0.086 0.0 
  12.520 0.0    0.084 0.0 
  12.551 0.0    0.082 0.0 
  12.581 0.0    0.079 0.0 
  12.610 0.0    0.077 0.0 
  12.642 0.0    0.073 0.0 
  12.675 0.0    0.068 0.0 
  12.706 0.0    0.064 0.0 
  12.732 0.0    0.057 0.0 
  12.766 0.0    0.050 0.0 
  12.792 0.0    0.043 0.0 
  12.823 0.0    0.035 0.0 
  12.853 0.0    0.028 0.0 
  12.883 0.0    0.021 0.0 
  12.914 0.0    0.014 0.0 
  12.943 0.0    0.009 0.0 
  12.975 0.0    0.004 0.0 
  13.005 0.0   -0.001 0.0 
  13.034 0.0   -0.004 0.0 
  13.065 0.0   -0.007 0.0 
  13.099 0.0   -0.010 0.0 
  13.129 0.0   -0.013 0.0 
  13.159 0.0   -0.016 0.0 
  13.185 0.0   -0.019 0.0 
  13.216 0.0   -0.022 0.0 
  13.246 0.0   -0.025 0.0 
  13.277 0.0   -0.028 0.0 
  13.307 0.0   -0.031 0.0 
  13.337 0.0   -0.034 0.0 
  13.367 0.0   -0.037 0.0 
  13.398 0.0   -0.040 0.0 
  13.428 0.0   -0.042 0.0 
  13.458 0.0   -0.045 0.0 
  13.489 0.0   -0.048 0.0 
  13.520 0.0   -0.050 0.0 
  13.549 0.0   -0.053 0.0 
  13.580 0.0   -0.055 0.0 
  13.610 0.0   -0.058 0.0 
  13.639 0.0   -0.062 0.0 
  13.672 0.0   -0.066 0.0 
  13.700 0.0   -0.069 0.0 
  13.731 0.0   -0.073 0.0 
  13.765 0.0   -0.077 0.0 
  13.795 0.0   -0.081 0.0 
  13.821 0.0   -0.084 0.0 
  13.852 0.0   -0.087 0.0 
  13.887 0.0   -0.090 0.0 
  13.916 0.0   -0.093 0.0 
  13.942 0.0   -0.094 0.0 
  13.972 0.0   -0.095 0.0 
  14.002 0.0   -0.096 0.0 
  14.038 0.0   -0.096 0.0 
  14.064 0.0   -0.096 0.0 
  14.094 0.0   -0.096 0.0 
  14.124 0.0   -0.095 0.0 
  14.159 0.0   -0.095 0.0 
  14.185 0.0   -0.095 0.0 
  14.214 0.0   -0.094 0.0 
  14.245 0.0   -0.094 0.0 
  14.275 0.0   -0.092 0.0 
  14.305 0.0   -0.091 0.0 
  14.336 0.0   -0.090 0.0 
  14.366 0.0   -0.089 0.0 
  14.396 0.0   -0.087 0.0 
  14.426 0.0   -0.085 0.0 
  14.457 0.0   -0.084 0.0 
  14.487 0.0   -0.082 0.0 
  14.524 0.0   -0.080 0.0 
  14.547 0.0   -0.078 0.0 
  14.577 0.0   -0.076 0.0 
  14.608 0.0   -0.074 0.0 
  14.638 0.0   -0.072 0.0 
  14.668 0.0   -0.069 0.0 
  14.698 0.0   -0.067 0.0 
  14.730 0.0   -0.063 0.0 
  14.760 0.0   -0.059 0.0 
  14.789 0.0   -0.055 0.0 
  14.820 0.0   -0.051 0.0 
  14.850 0.0   -0.047 0.0 
  14.882 0.0   -0.043 0.0 
  14.915 0.0   -0.038 0.0 
  14.945 0.0   -0.034 0.0 
  14.972 0.0   -0.030 0.0 
  15.002 0.0   -0.025 0.0 
  15.036 0.0   -0.021 0.0 
  15.066 0.0   -0.018 0.0 
  15.092 0.0   -0.014 0.0 
  15.126 0.0   -0.011 0.0 
  15.154 0.0   -0.007 0.0 
  15.186 0.0   -0.003 0.0 
  15.217 0.0    0.000 0.0 
  15.247 0.0    0.004 0.0 
  15.277 0.0    0.007 0.0 
  15.308 0.0    0.010 0.0 
  15.338 0.0    0.013 0.0 
  15.369 0.0    0.018 0.0 
  15.399 0.0    0.022 0.0 
  15.429 0.0    0.027 0.0 
  15.459 0.0    0.031 0.0 
  15.486 0.0    0.036 0.0 
  15.516 0.0    0.040 0.0 
  15.550 0.0    0.045 0.0 
  15.580 0.0    0.049 0.0 
  15.607 0.0    0.053 0.0 
  15.637 0.0    0.057 0.0 
  15.671 0.0    0.059 0.0 
  15.701 0.0    0.062 0.0 
  15.732 0.0    0.065 0.0 
  15.760 0.0    0.068 0.0 
  15.788 0.0    0.072 0.0 
  15.818 0.0    0.075 0.0 
  15.849 0.0    0.078 0.0 
  15.879 0.0    0.081 0.0 
  15.910 0.0    0.084 0.0 
  15.940 0.0    0.086 0.0 
  15.969 0.0    0.088 0.0 
  15.999 0.0    0.089 0.0 
  16.030 0.0    0.091 0.0 
  16.060 0.0    0.091 0.0 
  16.090 0.0    0.091 0.0 
  16.126 0.0    0.090 0.0 
  16.151 0.0    0.090 0.0 
  16.183 0.0    0.089 0.0 
  16.216 0.0    0.089 0.0 
  16.246 0.0    0.088 0.0 
  16.277 0.0    0.087 0.0 
  16.307 0.0    0.086 0.0 
  16.337 0.0    0.085 0.0 
  16.367 0.0    0.084 0.0 
  16.397 0.0    0.083 0.0 
  16.428 0.0    0.081 0.0 
  16.458 0.0    0.080 0.0 
  16.484 0.0    0.078 0.0 
  16.514 0.0    0.077 0.0 
  16.545 0.0    0.075 0.0 
  16.580 0.0    0.074 0.0 
  16.605 0.0    0.072 0.0 
  16.635 0.0    0.070 0.0 
  16.666 0.0    0.068 0.0 
  16.696 0.0    0.066 0.0 
  16.726 0.0    0.064 0.0 
  16.757 0.0    0.062 0.0 
  16.787 0.0    0.060 0.0 
  16.818 0.0    0.057 0.0 
  16.847 0.0    0.054 0.0 
  16.877 0.0    0.051 0.0 
  16.907 0.0    0.046 0.0 
  16.939 0.0    0.042 0.0 
  16.970 0.0    0.037 0.0 
  16.999 0.0    0.032 0.0 
  17.029 0.0    0.028 0.0 
  17.065 0.0    0.023 0.0 
  17.089 0.0    0.018 0.0 
  17.119 0.0    0.013 0.0 
  17.150 0.0    0.009 0.0 
  17.180 0.0    0.002 0.0 
  17.210 0.0   -0.003 0.0 
  17.241 0.0   -0.008 0.0 
  17.271 0.0   -0.012 0.0 
  17.301 0.0   -0.017 0.0 
  17.332 0.0   -0.022 0.0 
  17.361 0.0   -0.027 0.0 
  17.392 0.0   -0.032 0.0 
  17.422 0.0   -0.036 0.0 
  17.453 0.0   -0.041 0.0 
  17.483 0.0   -0.043 0.0 
  17.513 0.0   -0.046 0.0 
  17.546 0.0   -0.048 0.0 
  17.575 0.0   -0.051 0.0 
  17.605 0.0   -0.053 0.0 
  17.635 0.0   -0.056 0.0 
  17.669 0.0   -0.058 0.0 
  17.696 0.0   -0.060 0.0 
  17.725 0.0   -0.063 0.0 
  17.760 0.0   -0.065 0.0 
  17.789 0.0   -0.067 0.0 
  17.820 0.0   -0.069 0.0 
  17.850 0.0   -0.071 0.0 
  17.876 0.0   -0.073 0.0 
  17.910 0.0   -0.075 0.0 
  17.941 0.0   -0.077 0.0 
  17.971 0.0   -0.079 0.0 
  18.001 0.0   -0.080 0.0 
  18.028 0.0   -0.082 0.0 
  18.058 0.0   -0.083 0.0 
  18.153 0.0   -0.083 0.0 
  18.184 0.0   -0.084 0.0 
  18.201 0.0   -0.084 0.0 
  18.231 0.0   -0.084 0.0 
  18.262 0.0   -0.084 0.0 
  18.292 0.0   -0.083 0.0 
  18.320 0.0   -0.083 0.0 
  18.353 0.0   -0.082 0.0 
  18.383 0.0   -0.081 0.0 
  18.418 0.0   -0.079 0.0 
  18.448 0.0   -0.076 0.0 
  18.477 0.0   -0.074 0.0 
  18.509 0.0   -0.071 0.0 
  18.540 0.0   -0.068 0.0 
  18.570 0.0   -0.065 0.0 
  18.599 0.0   -0.063 0.0 
  18.630 0.0   -0.060 0.0 
  18.660 0.0   -0.057 0.0 
  18.691 0.0   -0.053 0.0 
  18.721 0.0   -0.051 0.0 
  18.751 0.0   -0.049 0.0 
  18.782 0.0   -0.047 0.0 
  18.808 0.0   -0.044 0.0 
  18.842 0.0   -0.042 0.0 
  18.869 0.0   -0.039 0.0 
  18.899 0.0   -0.037 0.0 
  18.929 0.0   -0.034 0.0 
  18.962 0.0   -0.031 0.0 
  18.989 0.0   -0.029 0.0 
  19.023 0.0   -0.026 0.0 
  19.053 0.0   -0.023 0.0 
  19.084 0.0   -0.021 0.0 
  19.110 0.0   -0.018 0.0 
  19.141 0.0   -0.016 0.0 
  19.175 0.0   -0.012 0.0 
  19.205 0.0   -0.007 0.0 
  19.232 0.0   -0.003 0.0 
  19.266 0.0    0.003 0.0 
  19.296 0.0    0.008 0.0 
  19.322 0.0    0.014 0.0 
  19.352 0.0    0.020 0.0 
  19.384 0.0    0.025 0.0 
  19.417 0.0    0.031 0.0 
  19.444 0.0    0.036 0.0 
  19.475 0.0    0.040 0.0 
  19.504 0.0    0.044 0.0 
  19.535 0.0    0.048 0.0 
  19.565 0.0    0.050 0.0 
  19.595 0.0    0.052 0.0 
  19.625 0.0    0.053 0.0 
  19.655 0.0    0.055 0.0 
  19.686 0.0    0.057 0.0 
  19.716 0.0    0.059 0.0 
  19.748 0.0    0.061 0.0 
  19.777 0.0    0.063 0.0 
  19.811 0.0    0.065 0.0 
  19.838 0.0    0.066 0.0 
  19.868 0.0    0.068 0.0 
  19.898 0.0    0.069 0.0 
  19.929 0.0    0.071 0.0 
  19.963 0.0    0.072 0.0 
  19.993 0.0    0.073 0.0 
  20.023 0.0    0.074 0.0 
  20.053 0.0    0.075 0.0 
  20.080 0.0    0.076 0.0 
  20.114 0.0    0.077 0.0 
  20.142 0.0    0.078 0.0 
  20.172 0.0    0.078 0.0 
  20.202 0.0    0.079 0.0 
  20.235 0.0    0.079 0.0 
  20.262 0.0    0.079 0.0 
  20.295 0.0    0.079 0.0 
  20.326 0.0    0.078 0.0 
  20.353 0.0    0.077 0.0 
  20.386 0.0    0.076 0.0 
  20.413 0.0    0.074 0.0 
  20.443 0.0    0.072 0.0 
  20.473 0.0    0.070 0.0 
  20.503 0.0    0.067 0.0 
  20.534 0.0    0.065 0.0 
  20.565 0.0    0.063 0.0 
  20.594 0.0    0.060 0.0 
  20.624 0.0    0.058 0.0 
  20.655 0.0    0.055 0.0 
  20.685 0.0    0.053 0.0 
  20.715 0.0    0.051 0.0 
  20.747 0.0    0.047 0.0 
  20.779 0.0    0.043 0.0 
  20.809 0.0    0.039 0.0 
  20.839 0.0    0.035 0.0 
  20.869 0.0    0.031 0.0 
  20.900 0.0    0.026 0.0 
  20.929 0.0    0.022 0.0 
  20.959 0.0    0.018 0.0 
  20.990 0.0    0.013 0.0 
  21.020 0.0    0.009 0.0 
  21.056 0.0    0.007 0.0 
  21.081 0.0    0.004 0.0 
  21.112 0.0    0.002 0.0 
  21.142 0.0   -0.001 0.0 
  21.172 0.0   -0.003 0.0 
  21.203 0.0   -0.006 0.0 
  21.237 0.0   -0.009 0.0 
  21.262 0.0   -0.012 0.0 
  21.292 0.0   -0.014 0.0 
  21.323 0.0   -0.017 0.0 
  21.358 0.0   -0.020 0.0 
  21.384 0.0   -0.023 0.0 
  21.414 0.0   -0.025 0.0 
  21.444 0.0   -0.028 0.0 
  21.474 0.0   -0.031 0.0 
  21.504 0.0   -0.034 0.0 
  21.534 0.0   -0.036 0.0 
  21.565 0.0   -0.039 0.0 
  21.595 0.0   -0.042 0.0 
  21.630 0.0   -0.045 0.0 
  21.657 0.0   -0.048 0.0 
  21.686 0.0   -0.052 0.0 
  21.716 0.0   -0.055 0.0 
  21.746 0.0   -0.058 0.0 
  21.777 0.0   -0.061 0.0 
  21.808 0.0   -0.064 0.0 
  21.837 0.0   -0.067 0.0 
  21.868 0.0   -0.069 0.0 
  21.898 0.0   -0.071 0.0 
  21.928 0.0   -0.073 0.0 
  21.958 0.0   -0.073 0.0 
  21.988 0.0   -0.074 0.0 
  22.019 0.0   -0.074 0.0 
  22.050 0.0   -0.075 0.0 
  22.085 0.0   -0.075 0.0 
  22.110 0.0   -0.075 0.0 
  22.139 0.0   -0.076 0.0 
  22.170 0.0   -0.076 0.0 
  22.200 0.0   -0.076 0.0 
  22.230 0.0   -0.075 0.0 
  22.261 0.0   -0.075 0.0 
  22.293 0.0   -0.075 0.0 
  22.326 0.0   -0.074 0.0 
  22.355 0.0   -0.074 0.0 
  22.382 0.0   -0.073 0.0 
  22.412 0.0   -0.072 0.0 
  22.445 0.0   -0.071 0.0 
  22.473 0.0   -0.070 0.0 
  22.506 0.0   -0.068 0.0 
  22.537 0.0   -0.066 0.0 
  22.567 0.0   -0.064 0.0 
  22.597 0.0   -0.062 0.0 
  22.624 0.0   -0.060 0.0 
  22.658 0.0   -0.058 0.0 
  22.685 0.0   -0.055 0.0 
  22.719 0.0   -0.053 0.0 
  22.745 0.0   -0.051 0.0 
  22.775 0.0   -0.048 0.0 
  22.810 0.0   -0.046 0.0 
  22.840 0.0   -0.044 0.0 
  22.870 0.0   -0.042 0.0 
  22.900 0.0   -0.038 0.0 
