  22.841 0.0   -0.099 0.0 
  22.871 0.0   -0.094 0.0 
  22.902 0.0   -0.089 0.0 
  22.936 0.0   -0.085 0.0 
  22.966 0.0   -0.081 0.0 
  22.993 0.0   -0.076 0.0 
  23.026 0.0   -0.071 0.0 
  23.053 0.0   -0.066 0.0 
  23.087 0.0   -0.061 0.0 
  23.113 0.0   -0.056 0.0 
  23.148 0.0   -0.050 0.0 
  23.178 0.0   -0.044 0.0 
  23.205 0.0   -0.039 0.0 
  23.235 0.0   -0.033 0.0 
  23.268 0.0   -0.027 0.0 
  23.299 0.0   -0.022 0.0 
  23.329 0.0   -0.016 0.0 
  23.360 0.0   -0.009 0.0 
  23.390 0.0   -0.002 0.0 
  23.421 0.0    0.005 0.0 
  23.451 0.0    0.011 0.0 
  23.481 0.0    0.017 0.0 
  23.511 0.0    0.024 0.0 
  23.542 0.0    0.030 0.0 
  23.572 0.0    0.036 0.0 
  23.599 0.0    0.042 0.0 
  23.629 0.0    0.049 0.0 
  23.659 0.0    0.054 0.0 
  23.693 0.0    0.059 0.0 
  23.724 0.0    0.064 0.0 
  23.754 0.0    0.069 0.0 
  23.784 0.0    0.073 0.0 
  23.814 0.0    0.078 0.0 
  23.845 0.0    0.083 0.0 
  23.875 0.0    0.088 0.0 
  23.906 0.0    0.093 0.0 
  23.936 0.0    0.097 0.0 
  23.966 0.0    0.102 0.0 
  23.993 0.0    0.106 0.0 
  24.026 0.0    0.111 0.0 
  24.057 0.0    0.115 0.0 
  24.087 0.0    0.119 0.0 
  24.117 0.0    0.123 0.0 
  24.147 0.0    0.126 0.0 
  24.174 0.0    0.129 0.0 
  24.208 0.0    0.131 0.0 
  24.235 0.0    0.133 0.0 
  24.268 0.0    0.134 0.0 
  24.296 0.0    0.134 0.0 
  24.329 0.0    0.134 0.0 
  24.357 0.0    0.134 0.0 
  24.390 0.0    0.134 0.0 
  24.421 0.0    0.134 0.0 
  24.451 0.0    0.134 0.0 
  24.481 0.0    0.132 0.0 
  24.507 0.0    0.131 0.0 
  24.541 0.0    0.128 0.0 
  24.572 0.0    0.125 0.0 
  24.598 0.0    0.122 0.0 
  24.632 0.0    0.118 0.0 
  24.659 0.0    0.114 0.0 
  24.692 0.0    0.110 0.0 
  24.723 0.0    0.106 0.0 
  24.754 0.0    0.102 0.0 
  24.783 0.0    0.098 0.0 
  24.814 0.0    0.094 0.0 
  24.844 0.0    0.091 0.0 
  24.874 0.0    0.087 0.0 
  24.904 0.0    0.084 0.0 
  24.935 0.0    0.080 0.0 
  24.965 0.0    0.077 0.0 
  24.995 0.0    0.073 0.0 
  25.025 0.0    0.069 0.0 
  25.056 0.0    0.065 0.0 
  25.083 0.0    0.059 0.0 
  25.116 0.0    0.054 0.0 
  25.146 0.0    0.048 0.0 
  25.173 0.0    0.042 0.0 
  25.206 0.0    0.037 0.0 
  25.234 0.0    0.031 0.0 
  25.264 0.0    0.025 0.0 
  25.293 0.0    0.019 0.0 
  25.323 0.0    0.011 0.0 
  25.358 0.0    0.004 0.0 
  25.388 0.0   -0.002 0.0 
  25.415 0.0   -0.007 0.0 
  25.445 0.0   -0.013 0.0 
  25.479 0.0   -0.019 0.0 
  25.508 0.0   -0.025 0.0 
  25.536 0.0   -0.031 0.0 
  25.570 0.0   -0.038 0.0 
  25.599 0.0   -0.044 0.0 
  25.630 0.0   -0.049 0.0 
  25.657 0.0   -0.054 0.0 
  25.691 0.0   -0.059 0.0 
  25.718 0.0   -0.064 0.0 
  25.752 0.0   -0.069 0.0 
  25.778 0.0   -0.075 0.0 
  25.812 0.0   -0.080 0.0 
  25.838 0.0   -0.084 0.0 
  25.869 0.0   -0.088 0.0 
  25.898 0.0   -0.091 0.0 
  25.932 0.0   -0.095 0.0 
  25.959 0.0   -0.098 0.0 
  25.993 0.0   -0.101 0.0 
  26.021 0.0   -0.105 0.0 
  26.050 0.0   -0.108 0.0 
  26.085 0.0   -0.111 0.0 
  26.111 0.0   -0.114 0.0 
  26.145 0.0   -0.116 0.0 
  26.171 0.0   -0.119 0.0 
  26.205 0.0   -0.121 0.0 
  26.232 0.0   -0.123 0.0 
  26.262 0.0   -0.124 0.0 
  26.296 0.0   -0.126 0.0 
  26.322 0.0   -0.127 0.0 
  26.353 0.0   -0.127 0.0 
  26.383 0.0   -0.127 0.0 
  26.417 0.0   -0.127 0.0 
  26.446 0.0   -0.127 0.0 
  26.478 0.0   -0.127 0.0 
  26.504 0.0   -0.126 0.0 
  26.535 0.0   -0.124 0.0 
  26.565 0.0   -0.123 0.0 
  26.599 0.0   -0.122 0.0 
  26.625 0.0   -0.119 0.0 
  26.655 0.0   -0.117 0.0 
  26.686 0.0   -0.115 0.0 
  26.716 0.0   -0.112 0.0 
  26.746 0.0   -0.109 0.0 
  26.777 0.0   -0.106 0.0 
  26.808 0.0   -0.104 0.0 
  26.837 0.0   -0.101 0.0 
  26.867 0.0   -0.097 0.0 
  26.902 0.0   -0.092 0.0 
  26.928 0.0   -0.087 0.0 
  26.959 0.0   -0.082 0.0 
  26.988 0.0   -0.076 0.0 
  27.019 0.0   -0.071 0.0 
  27.049 0.0   -0.065 0.0 
  27.079 0.0   -0.060 0.0 
  27.110 0.0   -0.053 0.0 
  27.139 0.0   -0.047 0.0 
  27.170 0.0   -0.039 0.0 
  27.200 0.0   -0.032 0.0 
  27.230 0.0   -0.026 0.0 
  27.260 0.0   -0.020 0.0 
  27.290 0.0   -0.014 0.0 
  27.325 0.0   -0.007 0.0 
  27.355 0.0   -0.001 0.0 
  27.382 0.0    0.005 0.0 
  27.412 0.0    0.011 0.0 
  27.447 0.0    0.016 0.0 
  27.477 0.0    0.020 0.0 
  27.502 0.0    0.024 0.0 
  27.533 0.0    0.027 0.0 
  27.567 0.0    0.031 0.0 
  27.593 0.0    0.036 0.0 
  27.623 0.0    0.041 0.0 
  27.654 0.0    0.046 0.0 
  27.684 0.0    0.052 0.0 
  27.714 0.0    0.057 0.0 
  27.748 0.0    0.062 0.0 
  27.775 0.0    0.067 0.0 
  27.806 0.0    0.073 0.0 
  27.835 0.0    0.078 0.0 
  27.866 0.0    0.083 0.0 
  27.896 0.0    0.088 0.0 
  27.930 0.0    0.092 0.0 
  27.961 0.0    0.095 0.0 
  27.987 0.0    0.098 0.0 
  28.017 0.0    0.101 0.0 
  28.047 0.0    0.104 0.0 
  28.077 0.0    0.107 0.0 
  28.108 0.0    0.110 0.0 
  28.142 0.0    0.112 0.0 
  28.172 0.0    0.114 0.0 
  28.203 0.0    0.115 0.0 
  28.229 0.0    0.116 0.0 
  28.259 0.0    0.116 0.0 
  28.290 0.0    0.117 0.0 
  28.319 0.0    0.116 0.0 
  28.350 0.0    0.116 0.0 
  28.384 0.0    0.115 0.0 
  28.410 0.0    0.113 0.0 
  28.445 0.0    0.112 0.0 
  28.471 0.0    0.110 0.0 
  28.502 0.0    0.108 0.0 
  28.532 0.0    0.106 0.0 
  28.562 0.0    0.104 0.0 
  28.593 0.0    0.102 0.0 
  28.627 0.0    0.100 0.0 
  28.653 0.0    0.098 0.0 
  28.683 0.0    0.096 0.0 
  28.714 0.0    0.092 0.0 
  28.744 0.0    0.089 0.0 
  28.774 0.0    0.085 0.0 
  28.804 0.0    0.081 0.0 
  28.834 0.0    0.077 0.0 
  28.869 0.0    0.073 0.0 
  28.900 0.0    0.069 0.0 
  28.926 0.0    0.065 0.0 
  28.956 0.0    0.061 0.0 
  28.986 0.0    0.056 0.0 
  29.016 0.0    0.053 0.0 
  29.046 0.0    0.050 0.0 
  29.076 0.0    0.046 0.0 
  29.107 0.0    0.043 0.0 
  29.137 0.0    0.039 0.0 
  29.171 0.0    0.036 0.0 
  29.197 0.0    0.032 0.0 
  29.232 0.0    0.029 0.0 
  29.258 0.0    0.025 0.0 
  29.292 0.0    0.022 0.0 
  29.319 0.0    0.018 0.0 
  29.349 0.0    0.014 0.0 
  29.379 0.0    0.008 0.0 
  29.415 0.0    0.002 0.0 
  29.439 0.0   -0.004 0.0 
  29.470 0.0   -0.010 0.0 
  29.504 0.0   -0.016 0.0 
  29.535 0.0   -0.022 0.0 
  29.561 0.0   -0.028 0.0 
  29.595 0.0   -0.034 0.0 
  29.621 0.0   -0.039 0.0 
  29.652 0.0   -0.045 0.0 
  29.681 0.0   -0.048 0.0 
  29.712 0.0   -0.051 0.0 
  29.743 0.0   -0.054 0.0 
  29.773 0.0   -0.057 0.0 
  29.803 0.0   -0.061 0.0 
  29.833 0.0   -0.064 0.0 
  29.863 0.0   -0.068 0.0 
  29.898 0.0   -0.072 0.0 
  29.928 0.0   -0.076 0.0 
  29.953 0.0   -0.079 0.0 
  29.988 0.0   -0.083 0.0 
  30.014 0.0   -0.088 0.0 
  30.050 0.0   -0.092 0.0 
  30.075 0.0   -0.095 0.0 
  30.106 0.0   -0.099 0.0 
  30.135 0.0   -0.101 0.0 
  30.166 0.0   -0.104 0.0 
  30.196 0.0   -0.106 0.0 
  30.229 0.0   -0.108 0.0 
  30.257 0.0   -0.110 0.0 
  30.288 0.0   -0.111 0.0 
  30.322 0.0   -0.112 0.0 
  30.353 0.0   -0.113 0.0 
  30.378 0.0   -0.113 0.0 
  30.408 0.0   -0.113 0.0 
  30.442 0.0   -0.113 0.0 
  30.473 0.0   -0.113 0.0 
  30.499 0.0   -0.112 0.0 
  30.530 0.0   -0.111 0.0 
  30.559 0.0   -0.110 0.0 
  30.594 0.0   -0.109 0.0 
  30.620 0.0   -0.108 0.0 
  30.654 0.0   -0.107 0.0 
  30.684 0.0   -0.105 0.0 
  30.711 0.0   -0.103 0.0 
  30.741 0.0   -0.100 0.0 
  30.775 0.0   -0.097 0.0 
  30.802 0.0   -0.094 0.0 
  30.832 0.0   -0.090 0.0 
  30.866 0.0   -0.087 0.0 
  30.893 0.0   -0.083 0.0 
  30.923 0.0   -0.079 0.0 
  30.953 0.0   -0.075 0.0 
  30.983 0.0   -0.072 0.0 
  31.014 0.0   -0.068 0.0 
  31.044 0.0   -0.065 0.0 
  31.074 0.0   -0.062 0.0 
  31.104 0.0   -0.058 0.0 
  31.135 0.0   -0.053 0.0 
  31.165 0.0   -0.049 0.0 
  31.199 0.0   -0.041 0.0 
  31.225 0.0   -0.034 0.0 
  31.255 0.0   -0.027 0.0 
  31.290 0.0   -0.019 0.0 
  31.316 0.0   -0.012 0.0 
  31.346 0.0   -0.005 0.0 
  31.377 0.0    0.002 0.0 
  31.410 0.0    0.009 0.0 
  31.437 0.0    0.015 0.0 
  31.472 0.0    0.020 0.0 
  31.502 0.0    0.024 0.0 
  31.532 0.0    0.027 0.0 
  31.558 0.0    0.031 0.0 
  31.588 0.0    0.035 0.0 
  31.619 0.0    0.038 0.0 
  31.649 0.0    0.042 0.0 
  31.684 0.0    0.045 0.0 
  31.710 0.0    0.049 0.0 
  31.740 0.0    0.054 0.0 
  31.770 0.0    0.059 0.0 
  31.801 0.0    0.063 0.0 
  31.835 0.0    0.068 0.0 
  31.861 0.0    0.072 0.0 
  31.892 0.0    0.076 0.0 
  31.926 0.0    0.080 0.0 
  31.952 0.0    0.085 0.0 
  31.982 0.0    0.089 0.0 
  32.013 0.0    0.093 0.0 
  32.043 0.0    0.096 0.0 
  32.073 0.0    0.098 0.0 
  32.103 0.0    0.100 0.0 
  32.133 0.0    0.103 0.0 
  32.164 0.0    0.104 0.0 
  32.198 0.0    0.106 0.0 
  32.224 0.0    0.108 0.0 
  32.254 0.0    0.109 0.0 
  32.285 0.0    0.109 0.0 
  32.319 0.0    0.110 0.0 
  32.346 0.0    0.110 0.0 
  32.376 0.0    0.110 0.0 
  32.406 0.0    0.110 0.0 
  32.440 0.0    0.110 0.0 
  32.467 0.0    0.109 0.0 
  32.497 0.0    0.109 0.0 
  32.528 0.0    0.108 0.0 
  32.558 0.0    0.107 0.0 
  32.587 0.0    0.105 0.0 
  32.618 0.0    0.104 0.0 
  32.649 0.0    0.102 0.0 
  32.682 0.0    0.100 0.0 
  32.713 0.0    0.098 0.0 
  32.739 0.0    0.096 0.0 
  32.770 0.0    0.093 0.0 
  32.804 0.0    0.091 0.0 
  32.833 0.0    0.088 0.0 
  32.860 0.0    0.085 0.0 
  32.890 0.0    0.083 0.0 
  32.925 0.0    0.079 0.0 
  32.951 0.0    0.076 0.0 
  32.981 0.0    0.072 0.0 
  33.016 0.0    0.069 0.0 
  33.041 0.0    0.065 0.0 
  33.072 0.0    0.062 0.0 
  33.106 0.0    0.057 0.0 
  33.132 0.0    0.053 0.0 
  33.162 0.0    0.047 0.0 
  33.197 0.0    0.041 0.0 
  33.223 0.0    0.036 0.0 
  33.257 0.0    0.031 0.0 
  33.288 0.0    0.026 0.0 
  33.318 0.0    0.020 0.0 
  33.348 0.0    0.015 0.0 
  33.374 0.0    0.010 0.0 
  33.404 0.0    0.005 0.0 
  33.440 0.0   -0.001 0.0 
  33.466 0.0   -0.006 0.0 
  33.496 0.0   -0.013 0.0 
  33.526 0.0   -0.020 0.0 
  33.560 0.0   -0.027 0.0 
  33.586 0.0   -0.033 0.0 
  33.620 0.0   -0.040 0.0 
  33.647 0.0   -0.046 0.0 
  33.681 0.0   -0.053 0.0 
  33.711 0.0   -0.059 0.0 
  33.741 0.0   -0.064 0.0 
  33.772 0.0   -0.069 0.0 
  33.799 0.0   -0.071 0.0 
  33.828 0.0   -0.074 0.0 
  33.858 0.0   -0.076 0.0 
  33.888 0.0   -0.078 0.0 
  33.923 0.0   -0.081 0.0 
  33.953 0.0   -0.083 0.0 
  33.979 0.0   -0.086 0.0 
  34.010 0.0   -0.088 0.0 
  34.040 0.0   -0.091 0.0 
  34.070 0.0   -0.093 0.0 
  34.100 0.0   -0.095 0.0 
  34.134 0.0   -0.097 0.0 
  34.165 0.0   -0.099 0.0 
  34.195 0.0   -0.101 0.0 
  34.221 0.0   -0.102 0.0 
  34.251 0.0   -0.103 0.0 
  34.286 0.0   -0.104 0.0 
  34.316 0.0   -0.105 0.0 
  34.346 0.0   -0.105 0.0 
  34.372 0.0   -0.105 0.0 
  34.406 0.0   -0.105 0.0 
  34.434 0.0   -0.105 0.0 
  34.463 0.0   -0.105 0.0 
  34.497 0.0   -0.105 0.0 
  34.524 0.0   -0.104 0.0 
  34.553 0.0   -0.103 0.0 
  34.584 0.0   -0.102 0.0 
  34.614 0.0   -0.101 0.0 
  34.645 0.0   -0.099 0.0 
  34.678 0.0   -0.096 0.0 
  34.705 0.0   -0.093 0.0 
  34.739 0.0   -0.090 0.0 
  34.765 0.0   -0.087 0.0 
  34.796 0.0   -0.084 0.0 
  34.826 0.0   -0.080 0.0 
  34.857 0.0   -0.077 0.0 
  34.887 0.0   -0.073 0.0 
  34.917 0.0   -0.069 0.0 
  34.947 0.0   -0.067 0.0 
  34.979 0.0   -0.064 0.0 
  35.012 0.0   -0.061 0.0 
  35.043 0.0   -0.059 0.0 
  35.069 0.0   -0.056 0.0 
  35.102 0.0   -0.053 0.0 
  35.129 0.0   -0.050 0.0 
  35.159 0.0   -0.047 0.0 
  35.193 0.0   -0.044 0.0 
  35.224 0.0   -0.041 0.0 
  35.250 0.0   -0.036 0.0 
  35.280 0.0   -0.031 0.0 
  35.310 0.0   -0.026 0.0 
  35.342 0.0   -0.021 0.0 
  35.371 0.0   -0.016 0.0 
  35.401 0.0   -0.012 0.0 
  35.435 0.0   -0.007 0.0 
  35.465 0.0   -0.000 0.0 
  35.495 0.0    0.006 0.0 
  35.527 0.0    0.011 0.0 
  35.553 0.0    0.016 0.0 
  35.587 0.0    0.020 0.0 
  35.617 0.0    0.026 0.0 
  35.644 0.0    0.032 0.0 
  35.674 0.0    0.037 0.0 
  35.704 0.0    0.043 0.0 
  35.734 0.0    0.049 0.0 
  35.769 0.0    0.053 0.0 
  35.795 0.0    0.057 0.0 
  35.825 0.0    0.061 0.0 
  35.856 0.0    0.065 0.0 
  35.886 0.0    0.069 0.0 
  35.917 0.0    0.072 0.0 
  35.951 0.0    0.074 0.0 
  35.981 0.0    0.077 0.0 
  36.008 0.0    0.080 0.0 
  36.042 0.0    0.083 0.0 
  36.072 0.0    0.086 0.0 
  36.102 0.0    0.089 0.0 
  36.132 0.0    0.091 0.0 
  36.158 0.0    0.094 0.0 
  36.189 0.0    0.096 0.0 
  36.219 0.0    0.098 0.0 
  36.249 0.0    0.100 0.0 
  36.279 0.0    0.101 0.0 
  36.314 0.0    0.102 0.0 
  36.344 0.0    0.102 0.0 
  36.370 0.0    0.102 0.0 
  36.401 0.0    0.102 0.0 
  36.435 0.0    0.102 0.0 
  36.466 0.0    0.102 0.0 
  36.551 0.0    0.102 0.0 
  36.579 0.0    0.100 0.0 
  36.603 0.0    0.099 0.0 
  36.629 0.0    0.098 0.0 
  36.659 0.0    0.097 0.0 
  36.690 0.0    0.095 0.0 
  36.720 0.0    0.093 0.0 
  36.751 0.0    0.092 0.0 
  36.778 0.0    0.089 0.0 
  36.809 0.0    0.087 0.0 
  36.842 0.0    0.085 0.0 
  36.877 0.0    0.083 0.0 
  36.903 0.0    0.081 0.0 
  36.933 0.0    0.078 0.0 
  36.963 0.0    0.075 0.0 
  36.994 0.0    0.072 0.0 
  37.024 0.0    0.070 0.0 
  37.056 0.0    0.066 0.0 
  37.087 0.0    0.062 0.0 
  37.121 0.0    0.058 0.0 
  37.152 0.0    0.054 0.0 
  37.178 0.0    0.050 0.0 
  37.208 0.0    0.046 0.0 
  37.238 0.0    0.041 0.0 
  37.268 0.0    0.037 0.0 
  37.303 0.0    0.033 0.0 
  37.328 0.0    0.028 0.0 
  37.358 0.0    0.023 0.0 
  37.389 0.0    0.018 0.0 
  37.419 0.0    0.014 0.0 
  37.449 0.0    0.009 0.0 
  37.479 0.0    0.004 0.0 
  37.509 0.0   -0.000 0.0 
  37.540 0.0   -0.004 0.0 
  37.571 0.0   -0.009 0.0 
  37.601 0.0   -0.013 0.0 
  37.631 0.0   -0.017 0.0 
  37.661 0.0   -0.021 0.0 
  37.695 0.0   -0.026 0.0 
  37.721 0.0   -0.031 0.0 
  37.757 0.0   -0.034 0.0 
  37.782 0.0   -0.039 0.0 
  37.812 0.0   -0.044 0.0 
  37.843 0.0   -0.048 0.0 
  37.873 0.0   -0.052 0.0 
  37.903 0.0   -0.056 0.0 
  37.934 0.0   -0.061 0.0 
  37.963 0.0   -0.065 0.0 
  37.995 0.0   -0.068 0.0 
  38.024 0.0   -0.071 0.0 
  38.055 0.0   -0.075 0.0 
  38.089 0.0   -0.077 0.0 
  38.116 0.0   -0.079 0.0 
  38.145 0.0   -0.082 0.0 
  38.175 0.0   -0.084 0.0 
  38.209 0.0   -0.086 0.0 
  38.240 0.0   -0.088 0.0 
  38.266 0.0   -0.089 0.0 
  38.300 0.0   -0.091 0.0 
  38.331 0.0   -0.092 0.0 
  38.356 0.0   -0.093 0.0 
  38.392 0.0   -0.094 0.0 
  38.418 0.0   -0.094 0.0 
  38.447 0.0   -0.095 0.0 
  38.482 0.0   -0.094 0.0 
  38.509 0.0   -0.094 0.0 
  38.543 0.0   -0.094 0.0 
  38.569 0.0   -0.094 0.0 
  38.599 0.0   -0.093 0.0 
  38.629 0.0   -0.092 0.0 
  38.659 0.0   -0.092 0.0 
  38.694 0.0   -0.091 0.0 
  38.720 0.0   -0.090 0.0 
  38.755 0.0   -0.089 0.0 
  38.781 0.0   -0.086 0.0 
  38.811 0.0   -0.084 0.0 
  38.841 0.0   -0.082 0.0 
  38.871 0.0   -0.079 0.0 
  38.902 0.0   -0.077 0.0 
  38.932 0.0   -0.074 0.0 
  38.962 0.0   -0.071 0.0 
  38.997 0.0   -0.068 0.0 
  39.026 0.0   -0.065 0.0 
  39.057 0.0   -0.061 0.0 
  39.087 0.0   -0.058 0.0 
  39.113 0.0   -0.054 0.0 
  39.143 0.0   -0.050 0.0 
  39.178 0.0   -0.046 0.0 
  39.208 0.0   -0.040 0.0 
  39.234 0.0   -0.035 0.0 
  39.264 0.0   -0.029 0.0 
  39.294 0.0   -0.023 0.0 
  39.325 0.0   -0.018 0.0 
  39.355 0.0   -0.013 0.0 
  39.385 0.0   -0.008 0.0 
  39.415 0.0   -0.003 0.0 
  39.450 0.0    0.001 0.0 
  39.481 0.0    0.006 0.0 
  39.510 0.0    0.011 0.0 
  39.540 0.0    0.015 0.0 
  39.567 0.0    0.020 0.0 
  39.597 0.0    0.025 0.0 
  39.627 0.0    0.029 0.0 
  39.657 0.0    0.034 0.0 
  39.688 0.0    0.038 0.0 
  39.719 0.0    0.043 0.0 
  39.753 0.0    0.046 0.0 
  39.779 0.0    0.050 0.0 
  39.809 0.0    0.053 0.0 
  39.839 0.0    0.055 0.0 
  39.874 0.0    0.057 0.0 
  39.904 0.0    0.060 0.0 
  39.934 0.0    0.063 0.0 
  39.960 0.0    0.066 0.0 
  39.995 0.0    0.069 0.0 
  40.025 0.0    0.072 0.0 
  40.055 0.0    0.074 0.0 
  40.086 0.0    0.076 0.0 
  40.111 0.0    0.079 0.0 
  40.141 0.0    0.081 0.0 
  40.172 0.0    0.083 0.0 
  40.207 0.0    0.084 0.0 
  40.232 0.0    0.085 0.0 
  40.267 0.0    0.086 0.0 
  40.297 0.0    0.087 0.0 
  40.323 0.0    0.088 0.0 
  40.353 0.0    0.089 0.0 
  40.387 0.0    0.090 0.0 
  40.418 0.0    0.090 0.0 
  40.444 0.0    0.090 0.0 
  40.478 0.0    0.090 0.0 
  40.504 0.0    0.090 0.0 
  40.539 0.0    0.090 0.0 
  40.569 0.0    0.089 0.0 
  40.595 0.0    0.088 0.0 
  40.625 0.0    0.087 0.0 
  40.660 0.0    0.086 0.0 
  40.685 0.0    0.084 0.0 
  40.715 0.0    0.082 0.0 
  40.745 0.0    0.079 0.0 
  40.776 0.0    0.077 0.0 
  40.811 0.0    0.074 0.0 
  40.841 0.0    0.072 0.0 
  40.867 0.0    0.069 0.0 
  40.897 0.0    0.066 0.0 
  40.932 0.0    0.063 0.0 
  40.958 0.0    0.060 0.0 
  40.993 0.0    0.058 0.0 
  41.021 0.0    0.055 0.0 
  41.048 0.0    0.053 0.0 
  41.079 0.0    0.051 0.0 
  41.113 0.0    0.049 0.0 
  41.144 0.0    0.045 0.0 
  41.169 0.0    0.041 0.0 
  41.201 0.0    0.037 0.0 
  41.234 0.0    0.034 0.0 
  41.260 0.0    0.030 0.0 
  41.295 0.0    0.026 0.0 
  41.320 0.0    0.022 0.0 
  41.356 0.0    0.018 0.0 
  41.386 0.0    0.012 0.0 
  41.411 0.0    0.007 0.0 
  41.446 0.0    0.003 0.0 
  41.472 0.0   -0.001 0.0 
  41.503 0.0   -0.005 0.0 
  41.532 0.0   -0.010 0.0 
  41.562 0.0   -0.014 0.0 
  41.593 0.0   -0.018 0.0 
  41.628 0.0   -0.022 0.0 
  41.653 0.0   -0.027 0.0 
  41.684 0.0   -0.031 0.0 
  41.715 0.0   -0.036 0.0 
  41.749 0.0   -0.040 0.0 
  41.774 0.0   -0.045 0.0 
  41.809 0.0   -0.049 0.0 
  41.835 0.0   -0.054 0.0 
  41.865 0.0   -0.058 0.0 
  41.900 0.0   -0.062 0.0 
  41.930 0.0   -0.066 0.0 
  41.957 0.0   -0.069 0.0 
  41.986 0.0   -0.071 0.0 
  42.016 0.0   -0.072 0.0 
  42.046 0.0   -0.074 0.0 
  42.082 0.0   -0.075 0.0 
  42.112 0.0   -0.077 0.0 
  42.141 0.0   -0.078 0.0 
  42.173 0.0   -0.079 0.0 
  42.202 0.0   -0.080 0.0 
  42.228 0.0   -0.081 0.0 
  42.258 0.0   -0.082 0.0 
  42.293 0.0   -0.083 0.0 
  42.323 0.0   -0.084 0.0 
  42.353 0.0   -0.085 0.0 
  42.380 0.0   -0.085 0.0 
  42.414 0.0   -0.086 0.0 
  42.440 0.0   -0.086 0.0 
  42.470 0.0   -0.086 0.0 
  42.500 0.0   -0.086 0.0 
  42.536 0.0   -0.085 0.0 
  42.565 0.0   -0.085 0.0 
  42.591 0.0   -0.084 0.0 
  42.621 0.0   -0.084 0.0 
  42.655 0.0   -0.083 0.0 
  42.686 0.0   -0.082 0.0 
  42.712 0.0   -0.081 0.0 
  42.742 0.0   -0.079 0.0 
  42.773 0.0   -0.077 0.0 
  42.803 0.0   -0.076 0.0 
  42.833 0.0   -0.073 0.0 
  42.863 0.0   -0.071 0.0 
  42.892 0.0   -0.069 0.0 
  42.925 0.0   -0.066 0.0 
  42.955 0.0   -0.063 0.0 
  42.984 0.0   -0.061 0.0 
  43.020 0.0   -0.058 0.0 
  43.049 0.0   -0.055 0.0 
  43.079 0.0   -0.053 0.0 
  43.105 0.0   -0.049 0.0 
  43.140 0.0   -0.046 0.0 
  43.167 0.0   -0.042 0.0 
  43.196 0.0   -0.037 0.0 
  43.226 0.0   -0.033 0.0 
  43.256 0.0   -0.029 0.0 
  43.287 0.0   -0.024 0.0 
  43.317 0.0   -0.020 0.0 
  43.352 0.0   -0.015 0.0 
  43.377 0.0   -0.011 0.0 
  43.408 0.0   -0.007 0.0 
  43.442 0.0   -0.004 0.0 
  43.473 0.0   -0.001 0.0 
  43.498 0.0    0.002 0.0 
  43.532 0.0    0.005 0.0 
  43.563 0.0    0.008 0.0 
  43.594 0.0    0.012 0.0 
  43.624 0.0    0.016 0.0 
  43.654 0.0    0.020 0.0 
  43.684 0.0    0.024 0.0 
  43.710 0.0    0.028 0.0 
  43.745 0.0    0.033 0.0 
  43.771 0.0    0.037 0.0 
  43.806 0.0    0.042 0.0 
  43.831 0.0    0.046 0.0 
  43.862 0.0    0.049 0.0 
  43.897 0.0    0.052 0.0 
  43.922 0.0    0.055 0.0 
  43.957 0.0    0.058 0.0 
  43.988 0.0    0.060 0.0 
  44.018 0.0    0.063 0.0 
  44.044 0.0    0.065 0.0 
  44.074 0.0    0.067 0.0 
  44.109 0.0    0.069 0.0 
  44.135 0.0    0.072 0.0 
  44.169 0.0    0.073 0.0 
  44.195 0.0    0.075 0.0 
  44.225 0.0    0.077 0.0 
  44.256 0.0    0.078 0.0 
  44.286 0.0    0.079 0.0 
  44.316 0.0    0.080 0.0 
  44.346 0.0    0.081 0.0 
  44.377 0.0    0.082 0.0 
  44.412 0.0    0.083 0.0 
  44.442 0.0    0.083 0.0 
  44.472 0.0    0.083 0.0 
  44.497 0.0    0.083 0.0 
  44.527 0.0    0.083 0.0 
  44.557 0.0    0.082 0.0 
  44.593 0.0    0.082 0.0 
  44.618 0.0    0.081 0.0 
  44.648 0.0    0.080 0.0 
  44.679 0.0    0.080 0.0 
  44.709 0.0    0.078 0.0 
  44.743 0.0    0.077 0.0 
  44.769 0.0    0.075 0.0 
  44.804 0.0    0.073 0.0 
  44.834 0.0    0.069 0.0 
  44.861 0.0    0.066 0.0 
  44.890 0.0    0.062 0.0 
  44.925 0.0    0.058 0.0 
  44.950 0.0    0.054 0.0 
  44.985 0.0    0.050 0.0 
  45.011 0.0    0.046 0.0 
  45.043 0.0    0.042 0.0 
  45.072 0.0    0.039 0.0 
  45.102 0.0    0.036 0.0 
  45.137 0.0    0.033 0.0 
  45.162 0.0    0.031 0.0 
  45.193 0.0    0.028 0.0 
  45.228 0.0    0.025 0.0 
  45.258 0.0    0.022 0.0 
  45.288 0.0    0.020 0.0 
  45.315 0.0    0.016 0.0 
  45.344 0.0    0.013 0.0 
  45.379 0.0    0.010 0.0 
  45.405 0.0    0.006 0.0 
  45.435 0.0    0.003 0.0 
  45.466 0.0   -0.000 0.0 
  45.500 0.0   -0.003 0.0 
  45.530 0.0   -0.006 0.0 
  45.556 0.0   -0.010 0.0 
  45.590 0.0   -0.014 0.0 
  45.620 0.0   -0.018 0.0 
  45.651 0.0   -0.021 0.0 
  45.681 0.0   -0.024 0.0 
  45.711 0.0   -0.028 0.0 
  45.737 0.0   -0.031 0.0 
  45.768 0.0   -0.035 0.0 
