Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
19303;-97.5507;90.7814;2692.416;0.000;0.0000;0.0000;0.000;6.7134;0.538131;-0.548356;0.456861;-0.448329;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.550;True;;
19304;-97.5503;90.7819;2691.804;0.000;0.0000;0.0000;0.000;6.7068;0.538164;-0.548311;0.456837;-0.448369;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.560;True;;
19305;-97.5499;90.7824;2691.170;0.000;0.0000;0.0000;0.000;6.7005;0.538206;-0.548269;0.456805;-0.448402;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.570;True;;
19306;-97.5495;90.7829;2690.512;0.000;0.0000;0.0000;0.000;6.6937;0.538245;-0.548224;0.456774;-0.448441;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.580;True;;
19307;-97.5491;90.7834;2689.831;0.000;0.0000;0.0000;0.000;6.6868;0.538287;-0.548178;0.456744;-0.448479;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.590;True;;
19308;-97.5486;90.7840;2689.131;0.000;0.0000;0.0000;0.000;6.6787;0.538332;-0.548123;0.456711;-0.448524;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.600;True;;
19309;-97.5481;90.7845;2688.405;0.000;0.0000;0.0000;0.000;6.6707;0.538374;-0.548071;0.456678;-0.448572;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.610;True;;
19310;-97.5477;90.7851;2687.660;0.000;0.0000;0.0000;0.000;6.6622;0.538422;-0.548016;0.456640;-0.448619;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.620;True;;
19311;-97.5472;90.7857;2686.889;0.000;0.0000;0.0000;0.000;6.6548;0.538474;-0.547968;0.456599;-0.448659;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.630;True;;
19312;-97.5468;90.7863;2686.098;0.000;0.0000;0.0000;0.000;6.6460;0.538521;-0.547909;0.456564;-0.448709;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.640;True;;
19313;-97.5462;90.7869;2685.286;0.000;0.0000;0.0000;0.000;6.6362;0.538566;-0.547846;0.456528;-0.448770;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.650;True;;
19314;-97.5457;90.7876;2684.446;0.000;0.0000;0.0000;0.000;6.6288;0.538613;-0.547794;0.456492;-0.448812;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.660;True;;
19315;-97.5453;90.7882;2683.591;0.000;0.0000;0.0000;0.000;6.6193;0.538668;-0.547734;0.456448;-0.448865;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.670;True;;
19316;-97.5447;90.7888;2682.715;0.000;0.0000;0.0000;0.000;6.6094;0.538723;-0.547670;0.456403;-0.448921;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.680;True;;
19317;-97.5442;90.7895;2681.814;0.000;0.0000;0.0000;0.000;6.6003;0.538776;-0.547610;0.456362;-0.448974;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.690;True;;
19318;-97.5437;90.7901;2680.892;0.000;0.0000;0.0000;0.000;6.5908;0.538827;-0.547545;0.456325;-0.449029;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.700;True;;
19319;-97.5432;90.7908;2679.951;0.000;0.0000;0.0000;0.000;6.5809;0.538880;-0.547479;0.456285;-0.449087;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.710;True;;
19320;-97.5426;90.7915;2678.990;0.000;0.0000;0.0000;0.000;6.5710;0.538942;-0.547415;0.456234;-0.449142;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.720;True;;
19321;-97.5420;90.7922;2678.011;0.000;0.0000;0.0000;0.000;6.5606;0.539005;-0.547349;0.456182;-0.449200;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.730;True;;
19322;-97.5415;90.7930;2677.014;0.000;0.0000;0.0000;0.000;6.5485;0.539066;-0.547269;0.456137;-0.449270;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.740;True;;
19323;-97.5409;90.7936;2675.988;0.000;0.0000;0.0000;0.000;6.5396;0.539121;-0.547211;0.456091;-0.449322;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.750;True;;
19324;-97.5404;90.7944;2674.948;0.000;0.0000;0.0000;0.000;6.5288;0.539182;-0.547142;0.456039;-0.449385;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.760;True;;
19325;-97.5397;90.7951;2673.888;0.000;0.0000;0.0000;0.000;6.5178;0.539243;-0.547069;0.455991;-0.449449;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.770;True;;
19326;-97.5392;90.7959;2672.809;0.000;0.0000;0.0000;0.000;6.5069;0.539307;-0.546996;0.455942;-0.449511;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.780;True;;
19327;-97.5386;90.7966;2671.716;0.000;0.0000;0.0000;0.000;6.4952;0.539379;-0.546923;0.455880;-0.449577;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.790;True;;
19328;-97.5380;90.7974;2670.603;0.000;0.0000;0.0000;0.000;6.4822;0.539441;-0.546836;0.455836;-0.449653;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.800;True;;
19329;-97.5374;90.7981;2669.472;0.000;0.0000;0.0000;0.000;6.4704;0.539512;-0.546763;0.455772;-0.449721;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.810;True;;
19330;-97.5368;90.7988;2668.317;0.000;0.0000;0.0000;0.000;6.4601;0.539576;-0.546694;0.455722;-0.449779;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.820;True;;
19331;-97.5362;90.7996;2667.153;0.000;0.0000;0.0000;0.000;6.4466;0.539650;-0.546606;0.455665;-0.449855;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.830;True;;
19332;-97.5356;90.8005;2665.969;0.000;0.0000;0.0000;0.000;6.4347;0.539726;-0.546531;0.455599;-0.449922;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.840;True;;
19333;-97.5350;90.8013;2664.766;0.000;0.0000;0.0000;0.000;6.4227;0.539797;-0.546452;0.455542;-0.449990;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.850;True;;
19334;-97.5343;90.8021;2663.554;0.000;0.0000;0.0000;0.000;6.4084;0.539875;-0.546360;0.455479;-0.450071;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.860;True;;
19335;-97.5337;90.8029;2662.316;0.000;0.0000;0.0000;0.000;6.3959;0.539944;-0.546277;0.455426;-0.450144;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.870;True;;
19336;-97.5331;90.8037;2661.067;0.000;0.0000;0.0000;0.000;6.3832;0.540023;-0.546197;0.455356;-0.450216;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.880;True;;
19337;-97.5324;90.8044;2659.801;0.000;0.0000;0.0000;0.000;6.3699;0.540097;-0.546111;0.455297;-0.450293;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.890;True;;
19338;-97.5318;90.8053;2658.522;0.000;0.0000;0.0000;0.000;6.3561;0.540175;-0.546024;0.455230;-0.450372;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.900;True;;
19339;-97.5311;90.8061;2657.228;0.000;0.0000;0.0000;0.000;6.3418;0.540254;-0.545931;0.455167;-0.450454;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.910;True;;
19340;-97.5305;90.8069;2655.922;0.000;0.0000;0.0000;0.000;6.3273;0.540341;-0.545840;0.455092;-0.450535;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.920;True;;
19341;-97.5298;90.8077;2654.597;0.000;0.0000;0.0000;0.000;6.3136;0.540422;-0.545751;0.455026;-0.450612;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.930;True;;
19342;-97.5292;90.8085;2653.259;0.000;0.0000;0.0000;0.000;6.2998;0.540509;-0.545664;0.454951;-0.450688;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.940;True;;
19343;-97.5285;90.8093;2651.907;0.000;0.0000;0.0000;0.000;6.2848;0.540587;-0.545568;0.454887;-0.450776;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.950;True;;
19344;-97.5278;90.8101;2650.536;0.000;0.0000;0.0000;0.000;6.2720;0.540660;-0.545486;0.454822;-0.450854;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.960;True;;
19345;-97.5272;90.8109;2649.159;0.000;0.0000;0.0000;0.000;6.2575;0.540751;-0.545393;0.454746;-0.450932;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.970;True;;
19346;-97.5265;90.8117;2647.767;0.000;0.0000;0.0000;0.000;6.2429;0.540831;-0.545300;0.454678;-0.451018;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.980;True;;
19347;-97.5258;90.8125;2646.368;0.000;0.0000;0.0000;0.000;6.2273;0.540926;-0.545203;0.454595;-0.451106;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:35.990;True;;
19348;-97.5251;90.8133;2644.952;0.000;0.0000;0.0000;0.000;6.2122;0.541009;-0.545106;0.454525;-0.451193;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.000;True;;
19349;-97.5244;90.8141;2643.527;0.000;0.0000;0.0000;0.000;6.1966;0.541099;-0.545010;0.454445;-0.451283;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.010;True;;
19350;-97.5237;90.8149;2642.088;0.000;0.0000;0.0000;0.000;6.1812;0.541182;-0.544911;0.454374;-0.451373;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.020;True;;
19351;-97.5231;90.8157;2640.641;0.000;0.0000;0.0000;0.000;6.1651;0.541273;-0.544808;0.454300;-0.451464;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.030;True;;
19352;-97.5224;90.8164;2639.181;0.000;0.0000;0.0000;0.000;6.1496;0.541360;-0.544710;0.454223;-0.451555;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.040;True;;
19353;-97.5217;90.8172;2637.708;0.000;0.0000;0.0000;0.000;6.1349;0.541448;-0.544616;0.454147;-0.451639;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.050;True;;
19354;-97.5209;90.8180;2636.234;0.000;0.0000;0.0000;0.000;6.1176;0.541542;-0.544512;0.454058;-0.451741;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.060;True;;
19355;-97.5202;90.8188;2634.741;0.000;0.0000;0.0000;0.000;6.1030;0.541629;-0.544417;0.453985;-0.451825;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.070;True;;
19356;-97.5195;90.8196;2633.247;0.000;0.0000;0.0000;0.000;6.0857;0.541726;-0.544306;0.453905;-0.451923;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.080;True;;
19357;-97.5188;90.8204;2631.743;0.000;0.0000;0.0000;0.000;6.0689;0.541822;-0.544203;0.453818;-0.452019;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.090;True;;
19358;-97.5181;90.8211;2630.230;0.000;0.0000;0.0000;0.000;6.0521;0.541918;-0.544098;0.453733;-0.452116;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.100;True;;
19359;-97.5173;90.8218;2628.704;0.000;0.0000;0.0000;0.000;6.0361;0.542004;-0.543997;0.453656;-0.452211;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.110;True;;
19360;-97.5166;90.8226;2627.178;0.000;0.0000;0.0000;0.000;6.0188;0.542107;-0.543888;0.453568;-0.452308;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.120;True;;
19361;-97.5159;90.8232;2625.639;0.000;0.0000;0.0000;0.000;6.0025;0.542202;-0.543786;0.453484;-0.452400;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.130;True;;
19362;-97.5152;90.8239;2624.091;0.000;0.0000;0.0000;0.000;5.9866;0.542290;-0.543685;0.453406;-0.452494;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.140;True;;
19363;-97.5145;90.8247;2622.537;0.000;0.0000;0.0000;0.000;5.9706;0.542384;-0.543583;0.453323;-0.452586;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.150;True;;
19364;-97.5138;90.8254;2620.981;0.000;0.0000;0.0000;0.000;5.9535;0.542479;-0.543477;0.453238;-0.452686;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.160;True;;
19365;-97.5130;90.8261;2619.421;0.000;0.0000;0.0000;0.000;5.9360;0.542581;-0.543365;0.453151;-0.452785;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.170;True;;
19366;-97.5123;90.8268;2617.850;0.000;0.0000;0.0000;0.000;5.9197;0.542677;-0.543261;0.453069;-0.452878;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.180;True;;
19367;-97.5116;90.8275;2616.282;0.000;0.0000;0.0000;0.000;5.9019;0.542782;-0.543152;0.452972;-0.452979;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.190;True;;
19368;-97.5109;90.8281;2614.703;0.000;0.0000;0.0000;0.000;5.8850;0.542879;-0.543045;0.452889;-0.453075;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.200;True;;
19369;-97.5102;90.8287;2613.121;0.000;0.0000;0.0000;0.000;5.8682;0.542977;-0.542939;0.452801;-0.453171;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.210;True;;
19370;-97.5094;90.8294;2611.536;0.000;0.0000;0.0000;0.000;5.8512;0.543078;-0.542833;0.452710;-0.453268;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.220;True;;
19371;-97.5087;90.8300;2609.947;0.000;0.0000;0.0000;0.000;5.8339;0.543175;-0.542721;0.452628;-0.453368;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.230;True;;
19372;-97.5079;90.8307;2608.357;0.000;0.0000;0.0000;0.000;5.8163;0.543278;-0.542613;0.452532;-0.453470;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.240;True;;
19373;-97.5072;90.8313;2606.761;0.000;0.0000;0.0000;0.000;5.7998;0.543376;-0.542509;0.452445;-0.453564;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.250;True;;
19374;-97.5065;90.8319;2605.163;0.000;0.0000;0.0000;0.000;5.7823;0.543470;-0.542396;0.452364;-0.453666;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.260;True;;
19375;-97.5057;90.8324;2603.563;0.000;0.0000;0.0000;0.000;5.7656;0.543566;-0.542292;0.452276;-0.453764;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.270;True;;
19376;-97.5051;90.8330;2601.963;0.000;0.0000;0.0000;0.000;5.7484;0.543665;-0.542183;0.452190;-0.453862;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.280;True;;
19377;-97.5044;90.8335;2600.363;0.000;0.0000;0.0000;0.000;5.7309;0.543764;-0.542073;0.452102;-0.453963;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.290;True;;
19378;-97.5036;90.8341;2598.763;0.000;0.0000;0.0000;0.000;5.7134;0.543865;-0.541961;0.452013;-0.454063;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.300;True;;
19379;-97.5029;90.8347;2597.162;0.000;0.0000;0.0000;0.000;5.6963;0.543968;-0.541853;0.451922;-0.454159;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.310;True;;
19380;-97.5022;90.8352;2595.565;0.000;0.0000;0.0000;0.000;5.6780;0.544074;-0.541738;0.451827;-0.454264;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.320;True;;
19381;-97.5014;90.8358;2593.964;0.000;0.0000;0.0000;0.000;5.6611;0.544174;-0.541631;0.451738;-0.454361;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.330;True;;
19382;-97.5007;90.8362;2592.366;0.000;0.0000;0.0000;0.000;5.6436;0.544272;-0.541521;0.451649;-0.454463;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.340;True;;
19383;-97.5000;90.8367;2590.770;0.000;0.0000;0.0000;0.000;5.6259;0.544373;-0.541407;0.451563;-0.454563;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.350;True;;
19384;-97.4993;90.8372;2589.173;0.000;0.0000;0.0000;0.000;5.6089;0.544471;-0.541300;0.451474;-0.454662;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.360;True;;
19385;-97.4986;90.8376;2587.577;0.000;0.0000;0.0000;0.000;5.5925;0.544566;-0.541193;0.451392;-0.454755;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.370;True;;
19386;-97.4979;90.8380;2585.987;0.000;0.0000;0.0000;0.000;5.5754;0.544666;-0.541085;0.451302;-0.454854;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.380;True;;
19387;-97.4972;90.8384;2584.394;0.000;0.0000;0.0000;0.000;5.5595;0.544755;-0.540982;0.451225;-0.454947;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.390;True;;
19388;-97.4965;90.8389;2582.813;0.000;0.0000;0.0000;0.000;5.5414;0.544857;-0.540866;0.451136;-0.455050;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.400;True;;
19389;-97.4958;90.8393;2581.231;0.000;0.0000;0.0000;0.000;5.5254;0.544953;-0.540764;0.451048;-0.455143;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.410;True;;
19390;-97.4951;90.8397;2579.657;0.000;0.0000;0.0000;0.000;5.5081;0.545053;-0.540655;0.450959;-0.455242;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.420;True;;
19391;-97.4944;90.8401;2578.085;0.000;0.0000;0.0000;0.000;5.4916;0.545151;-0.540550;0.450870;-0.455338;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.430;True;;
19392;-97.4937;90.8404;2576.518;0.000;0.0000;0.0000;0.000;5.4749;0.545244;-0.540441;0.450791;-0.455434;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.440;True;;
19393;-97.4930;90.8408;2574.960;0.000;0.0000;0.0000;0.000;5.4581;0.545347;-0.540334;0.450697;-0.455529;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.450;True;;
19394;-97.4923;90.8411;2573.407;0.000;0.0000;0.0000;0.000;5.4408;0.545442;-0.540223;0.450616;-0.455629;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.460;True;;
19395;-97.4916;90.8414;2571.853;0.000;0.0000;0.0000;0.000;5.4253;0.545529;-0.540122;0.450539;-0.455720;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.470;True;;
19396;-97.4910;90.8417;2570.308;0.000;0.0000;0.0000;0.000;5.4105;0.545625;-0.540025;0.450455;-0.455803;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.480;True;;
19397;-97.4902;90.8420;2568.770;0.000;0.0000;0.0000;0.000;5.3950;0.545708;-0.539928;0.450374;-0.455899;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.490;True;;
19398;-97.4896;90.8422;2567.243;0.000;0.0000;0.0000;0.000;5.3789;0.545803;-0.539823;0.450292;-0.455990;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.500;True;;
19399;-97.4889;90.8425;2565.726;0.000;0.0000;0.0000;0.000;5.3623;0.545901;-0.539717;0.450205;-0.456085;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.510;True;;
19400;-97.4882;90.8428;2564.213;0.000;0.0000;0.0000;0.000;5.3466;0.545987;-0.539616;0.450126;-0.456178;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.520;True;;
19401;-97.4876;90.8430;2562.708;0.000;0.0000;0.0000;0.000;5.3321;0.546079;-0.539522;0.450043;-0.456262;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.530;True;;
19402;-97.4870;90.8432;2561.219;0.000;0.0000;0.0000;0.000;5.3159;0.546180;-0.539419;0.449953;-0.456352;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.540;True;;
19403;-97.4864;90.8434;2559.736;0.000;0.0000;0.0000;0.000;5.3001;0.546274;-0.539315;0.449873;-0.456441;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.550;True;;
19404;-97.4857;90.8436;2558.264;0.000;0.0000;0.0000;0.000;5.2841;0.546370;-0.539212;0.449787;-0.456532;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.560;True;;
19405;-97.4851;90.8438;2556.802;0.000;0.0000;0.0000;0.000;5.2679;0.546459;-0.539107;0.449711;-0.456625;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.570;True;;
19406;-97.4845;90.8440;2555.353;0.000;0.0000;0.0000;0.000;5.2525;0.546560;-0.539008;0.449619;-0.456711;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.580;True;;
19407;-97.4839;90.8442;2553.909;0.000;0.0000;0.0000;0.000;5.2378;0.546649;-0.538912;0.449541;-0.456795;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.590;True;;
19408;-97.4834;90.8443;2552.475;0.000;0.0000;0.0000;0.000;5.2238;0.546738;-0.538818;0.449467;-0.456872;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.600;True;;
19409;-97.4827;90.8445;2551.056;0.000;0.0000;0.0000;0.000;5.2088;0.546827;-0.538719;0.449390;-0.456958;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.610;True;;
19410;-97.4821;90.8447;2549.652;0.000;0.0000;0.0000;0.000;5.1934;0.546920;-0.538619;0.449307;-0.457046;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.620;True;;
19411;-97.4815;90.8448;2548.259;0.000;0.0000;0.0000;0.000;5.1783;0.547010;-0.538523;0.449225;-0.457132;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.630;True;;
19412;-97.4810;90.8448;2546.873;0.000;0.0000;0.0000;0.000;5.1656;0.547098;-0.538439;0.449147;-0.457203;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;962;65;'29.06.2021 09:59:36.640;True;;
