Id;H  [deg];V  [deg];D  [mm];U(95)  [mm];U(95) H  [deg];U(95) V  [deg];U(95) D  [mm];Tilt  [deg];Q0 ;Q1 ;Q2 ;Q3 ;Image RMS  [µm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;OTG Applied;Delete;
1;112.1042;90.2711;7986.104;0.000;0.0000;0.0000;0.000;3.7722;0.576302;-0.571809;-0.411227;0.414491;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.270;True;;
2;112.1042;90.2711;7985.927;0.000;0.0000;0.0000;0.000;3.7750;0.576271;-0.571831;-0.411249;0.414482;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.280;True;;
3;112.1041;90.2711;7985.748;0.000;0.0000;0.0000;0.000;3.7776;0.576241;-0.571853;-0.411271;0.414471;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.290;True;;
4;112.1040;90.2711;7985.566;0.000;0.0000;0.0000;0.000;3.7799;0.576211;-0.571878;-0.411291;0.414458;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.300;True;;
5;112.1039;90.2711;7985.385;0.000;0.0000;0.0000;0.000;3.7816;0.576185;-0.571902;-0.411304;0.414449;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.310;True;;
6;112.1038;90.2711;7985.199;0.000;0.0000;0.0000;0.000;3.7849;0.576154;-0.571920;-0.411330;0.414442;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.320;True;;
7;112.1037;90.2711;7985.010;0.000;0.0000;0.0000;0.000;3.7892;0.576118;-0.571934;-0.411363;0.414439;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.330;True;;
8;112.1036;90.2711;7984.821;0.000;0.0000;0.0000;0.000;3.7922;0.576088;-0.571951;-0.411381;0.414438;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.340;True;;
9;112.1035;90.2711;7984.634;0.000;0.0000;0.0000;0.000;3.7939;0.576071;-0.571962;-0.411396;0.414434;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.350;True;;
10;112.1033;90.2711;7984.439;0.000;0.0000;0.0000;0.000;3.7969;0.576040;-0.571980;-0.411416;0.414432;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.360;True;;
11;112.1032;90.2712;7984.245;0.000;0.0000;0.0000;0.000;3.7987;0.576021;-0.571992;-0.411430;0.414428;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.370;True;;
12;112.1031;90.2712;7984.047;0.000;0.0000;0.0000;0.000;3.8008;0.575999;-0.572006;-0.411444;0.414425;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.380;True;;
13;112.1030;90.2712;7983.846;0.000;0.0000;0.0000;0.000;3.8023;0.575978;-0.572023;-0.411452;0.414423;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.390;True;;
14;112.1028;90.2712;7983.649;0.000;0.0000;0.0000;0.000;3.8047;0.575960;-0.572025;-0.411462;0.414436;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.400;True;;
15;112.1026;90.2712;7983.446;0.000;0.0000;0.0000;0.000;3.8081;0.575935;-0.572026;-0.411478;0.414452;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.410;True;;
16;112.1024;90.2712;7983.244;0.000;0.0000;0.0000;0.000;3.8101;0.575921;-0.572025;-0.411483;0.414468;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.420;True;;
17;112.1022;90.2712;7983.037;0.000;0.0000;0.0000;0.000;3.8124;0.575907;-0.572023;-0.411496;0.414478;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.430;True;;
18;112.1020;90.2712;7982.831;0.000;0.0000;0.0000;0.000;3.8136;0.575901;-0.572017;-0.411498;0.414492;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.440;True;;
19;112.1019;90.2712;7982.620;0.000;0.0000;0.0000;0.000;3.8157;0.575892;-0.572009;-0.411512;0.414502;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.450;True;;
20;112.1017;90.2712;7982.403;0.000;0.0000;0.0000;0.000;3.8189;0.575873;-0.572005;-0.411525;0.414522;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.460;True;;
21;112.1015;90.2712;7982.190;0.000;0.0000;0.0000;0.000;3.8206;0.575869;-0.571991;-0.411529;0.414542;0.46;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.470;True;;
22;112.1013;90.2712;7981.976;0.000;0.0000;0.0000;0.000;3.8217;0.575870;-0.571975;-0.411528;0.414564;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.480;True;;
23;112.1011;90.2712;7981.756;0.000;0.0000;0.0000;0.000;3.8237;0.575865;-0.571960;-0.411534;0.414586;0.52;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.490;True;;
24;112.1009;90.2712;7981.539;0.000;0.0000;0.0000;0.000;3.8264;0.575865;-0.571929;-0.411541;0.414622;0.54;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.500;True;;
25;112.1006;90.2713;7981.317;0.000;0.0000;0.0000;0.000;3.8270;0.575872;-0.571909;-0.411536;0.414644;0.55;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.510;True;;
26;112.1004;90.2713;7981.093;0.000;0.0000;0.0000;0.000;3.8288;0.575875;-0.571882;-0.411540;0.414673;0.58;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.520;True;;
27;112.1002;90.2713;7980.868;0.000;0.0000;0.0000;0.000;3.8302;0.575884;-0.571851;-0.411541;0.414702;0.58;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.530;True;;
28;112.1000;90.2712;7980.640;0.000;0.0000;0.0000;0.000;3.8316;0.575893;-0.571819;-0.411542;0.414732;0.58;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.540;True;;
29;112.0997;90.2713;7980.414;0.000;0.0000;0.0000;0.000;3.8327;0.575909;-0.571780;-0.411541;0.414765;0.58;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.550;True;;
30;112.0995;90.2713;7980.185;0.000;0.0000;0.0000;0.000;3.8344;0.575925;-0.571736;-0.411543;0.414802;0.58;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.560;True;;
31;112.0992;90.2713;7979.951;0.000;0.0000;0.0000;0.000;3.8356;0.575939;-0.571698;-0.411543;0.414834;0.59;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.570;True;;
32;112.0990;90.2713;7979.719;0.000;0.0000;0.0000;0.000;3.8365;0.575965;-0.571649;-0.411546;0.414864;0.55;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.580;True;;
33;112.0988;90.2713;7979.485;0.000;0.0000;0.0000;0.000;3.8381;0.575985;-0.571598;-0.411548;0.414904;0.55;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.590;True;;
34;112.0986;90.2713;7979.250;0.000;0.0000;0.0000;0.000;3.8382;0.576015;-0.571550;-0.411543;0.414934;0.52;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.600;True;;
35;112.0983;90.2713;7979.017;0.000;0.0000;0.0000;0.000;3.8385;0.576049;-0.571491;-0.411535;0.414976;0.52;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.610;True;;
36;112.0981;90.2713;7978.777;0.000;0.0000;0.0000;0.000;3.8400;0.576072;-0.571439;-0.411536;0.415014;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.620;True;;
37;112.0978;90.2713;7978.540;0.000;0.0000;0.0000;0.000;3.8403;0.576107;-0.571379;-0.411530;0.415053;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.630;True;;
38;112.0976;90.2713;7978.301;0.000;0.0000;0.0000;0.000;3.8395;0.576145;-0.571326;-0.411515;0.415089;0.49;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.640;True;;
39;112.0973;90.2714;7978.065;0.000;0.0000;0.0000;0.000;3.8395;0.576185;-0.571260;-0.411505;0.415134;0.49;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.650;True;;
40;112.0970;90.2714;7977.825;0.000;0.0000;0.0000;0.000;3.8404;0.576222;-0.571195;-0.411500;0.415178;0.48;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.660;True;;
41;112.0968;90.2714;7977.584;0.000;0.0000;0.0000;0.000;3.8412;0.576257;-0.571129;-0.411493;0.415226;0.48;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.670;True;;
42;112.0965;90.2714;7977.348;0.000;0.0000;0.0000;0.000;3.8416;0.576301;-0.571054;-0.411479;0.415282;0.48;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.680;True;;
43;112.0962;90.2714;7977.106;0.000;0.0000;0.0000;0.000;3.8416;0.576341;-0.570991;-0.411467;0.415326;0.48;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.690;True;;
44;112.0959;90.2714;7976.868;0.000;0.0000;0.0000;0.000;3.8420;0.576386;-0.570915;-0.411453;0.415381;0.48;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.700;True;;
45;112.0956;90.2714;7976.627;0.000;0.0000;0.0000;0.000;3.8418;0.576428;-0.570850;-0.411436;0.415429;0.48;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.710;True;;
46;112.0953;90.2715;7976.392;0.000;0.0000;0.0000;0.000;3.8435;0.576473;-0.570762;-0.411428;0.415494;0.48;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.720;True;;
47;112.0950;90.2714;7976.150;0.000;0.0000;0.0000;0.000;3.8439;0.576515;-0.570693;-0.411416;0.415544;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.730;True;;
48;112.0947;90.2715;7975.915;0.000;0.0000;0.0000;0.000;3.8442;0.576563;-0.570615;-0.411396;0.415605;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.740;True;;
49;112.0944;90.2715;7975.680;0.000;0.0000;0.0000;0.000;3.8445;0.576612;-0.570535;-0.411377;0.415665;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.750;True;;
50;112.0941;90.2715;7975.445;0.000;0.0000;0.0000;0.000;3.8449;0.576658;-0.570458;-0.411360;0.415723;0.52;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.760;True;;
51;112.0937;90.2715;7975.206;0.000;0.0000;0.0000;0.000;3.8469;0.576695;-0.570383;-0.411353;0.415783;0.52;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.770;True;;
52;112.0934;90.2715;7974.976;0.000;0.0000;0.0000;0.000;3.8459;0.576754;-0.570302;-0.411329;0.415835;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.780;True;;
53;112.0931;90.2715;7974.746;0.000;0.0000;0.0000;0.000;3.8470;0.576803;-0.570217;-0.411316;0.415897;0.50;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.790;True;;
54;112.0928;90.2715;7974.513;0.000;0.0000;0.0000;0.000;3.8465;0.576856;-0.570143;-0.411300;0.415942;0.49;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.800;True;;
55;112.0925;90.2715;7974.288;0.000;0.0000;0.0000;0.000;3.8477;0.576907;-0.570055;-0.411286;0.416005;0.48;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.810;True;;
56;112.0922;90.2715;7974.062;0.000;0.0000;0.0000;0.000;3.8477;0.576962;-0.569974;-0.411270;0.416056;0.46;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.820;True;;
57;112.0919;90.2715;7973.838;0.000;0.0000;0.0000;0.000;3.8471;0.577019;-0.569896;-0.411253;0.416100;0.45;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.830;True;;
58;112.0916;90.2715;7973.618;0.000;0.0000;0.0000;0.000;3.8481;0.577069;-0.569813;-0.411240;0.416157;0.43;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.840;True;;
59;112.0912;90.2715;7973.401;0.000;0.0000;0.0000;0.000;3.8471;0.577131;-0.569731;-0.411220;0.416203;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.850;True;;
60;112.0909;90.2715;7973.181;0.000;0.0000;0.0000;0.000;3.8486;0.577173;-0.569656;-0.411212;0.416255;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.860;True;;
61;112.0906;90.2715;7972.971;0.000;0.0000;0.0000;0.000;3.8496;0.577228;-0.569567;-0.411202;0.416309;0.39;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.870;True;;
62;112.0903;90.2716;7972.765;0.000;0.0000;0.0000;0.000;3.8489;0.577290;-0.569485;-0.411181;0.416357;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.880;True;;
63;112.0899;90.2716;7972.557;0.000;0.0000;0.0000;0.000;3.8510;0.577334;-0.569403;-0.411178;0.416412;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.890;True;;
64;112.0896;90.2716;7972.355;0.000;0.0000;0.0000;0.000;3.8516;0.577385;-0.569324;-0.411166;0.416460;0.34;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.900;True;;
65;112.0893;90.2716;7972.156;0.000;0.0000;0.0000;0.000;3.8528;0.577432;-0.569246;-0.411155;0.416513;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.910;True;;
66;112.0889;90.2716;7971.954;0.000;0.0000;0.0000;0.000;3.8539;0.577472;-0.569179;-0.411149;0.416554;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.920;True;;
67;112.0886;90.2716;7971.764;0.000;0.0000;0.0000;0.000;3.8540;0.577525;-0.569104;-0.411137;0.416597;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.930;True;;
68;112.0883;90.2716;7971.575;0.000;0.0000;0.0000;0.000;3.8549;0.577570;-0.569032;-0.411125;0.416644;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.940;True;;
69;112.0880;90.2716;7971.391;0.000;0.0000;0.0000;0.000;3.8555;0.577614;-0.568964;-0.411115;0.416686;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.950;True;;
70;112.0876;90.2716;7971.208;0.000;0.0000;0.0000;0.000;3.8556;0.577654;-0.568906;-0.411100;0.416724;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.960;True;;
71;112.0872;90.2716;7971.029;0.000;0.0000;0.0000;0.000;3.8566;0.577689;-0.568846;-0.411090;0.416766;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.970;True;;
72;112.0869;90.2716;7970.858;0.000;0.0000;0.0000;0.000;3.8555;0.577735;-0.568791;-0.411071;0.416797;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.980;True;;
73;112.0865;90.2716;7970.687;0.000;0.0000;0.0000;0.000;3.8575;0.577761;-0.568735;-0.411067;0.416841;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:30.990;True;;
74;112.0861;90.2716;7970.523;0.000;0.0000;0.0000;0.000;3.8582;0.577793;-0.568683;-0.411056;0.416879;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.000;True;;
75;112.0857;90.2716;7970.363;0.000;0.0000;0.0000;0.000;3.8606;0.577816;-0.568628;-0.411053;0.416925;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.010;True;;
76;112.0854;90.2716;7970.206;0.000;0.0000;0.0000;0.000;3.8616;0.577839;-0.568584;-0.411046;0.416959;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.020;True;;
77;112.0849;90.2716;7970.054;0.000;0.0000;0.0000;0.000;3.8652;0.577848;-0.568537;-0.411050;0.417007;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.030;True;;
78;112.0846;90.2716;7969.907;0.000;0.0000;0.0000;0.000;3.8680;0.577863;-0.568491;-0.411055;0.417045;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.040;True;;
79;112.0842;90.2716;7969.763;0.000;0.0000;0.0000;0.000;3.8708;0.577871;-0.568452;-0.411060;0.417083;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.050;True;;
80;112.0838;90.2716;7969.627;0.000;0.0000;0.0000;0.000;3.8738;0.577880;-0.568410;-0.411067;0.417119;0.36;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.060;True;;
81;112.0834;90.2716;7969.490;0.000;0.0000;0.0000;0.000;3.8769;0.577878;-0.568383;-0.411077;0.417149;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.070;True;;
82;112.0830;90.2716;7969.365;0.000;0.0000;0.0000;0.000;3.8804;0.577885;-0.568341;-0.411091;0.417182;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.080;True;;
83;112.0827;90.2716;7969.245;0.000;0.0000;0.0000;0.000;3.8826;0.577892;-0.568311;-0.411095;0.417211;0.40;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.090;True;;
84;112.0823;90.2716;7969.125;0.000;0.0000;0.0000;0.000;3.8850;0.577889;-0.568291;-0.411108;0.417229;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.100;True;;
85;112.0819;90.2716;7969.016;0.000;0.0000;0.0000;0.000;3.8868;0.577895;-0.568265;-0.411115;0.417249;0.41;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.110;True;;
86;112.0816;90.2716;7968.906;0.000;0.0000;0.0000;0.000;3.8899;0.577888;-0.568246;-0.411137;0.417263;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.120;True;;
87;112.0812;90.2716;7968.805;0.000;0.0000;0.0000;0.000;3.8921;0.577885;-0.568229;-0.411154;0.417273;0.38;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.130;True;;
88;112.0808;90.2716;7968.714;0.000;0.0000;0.0000;0.000;3.8937;0.577889;-0.568208;-0.411165;0.417286;0.37;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.140;True;;
89;112.0805;90.2716;7968.623;0.000;0.0000;0.0000;0.000;3.8969;0.577878;-0.568193;-0.411189;0.417297;0.35;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.150;True;;
90;112.0801;90.2716;7968.538;0.000;0.0000;0.0000;0.000;3.8996;0.577868;-0.568182;-0.411212;0.417304;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.160;True;;
91;112.0798;90.2716;7968.459;0.000;0.0000;0.0000;0.000;3.9016;0.577858;-0.568176;-0.411232;0.417306;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.170;True;;
92;112.0794;90.2716;7968.387;0.000;0.0000;0.0000;0.000;3.9028;0.577852;-0.568173;-0.411246;0.417305;0.30;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.180;True;;
93;112.0791;90.2716;7968.316;0.000;0.0000;0.0000;0.000;3.9058;0.577832;-0.568173;-0.411276;0.417304;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.190;True;;
94;112.0788;90.2716;7968.252;0.000;0.0000;0.0000;0.000;3.9077;0.577815;-0.568177;-0.411299;0.417298;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.200;True;;
95;112.0784;90.2716;7968.194;0.000;0.0000;0.0000;0.000;3.9110;0.577792;-0.568177;-0.411328;0.417302;0.25;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.210;True;;
96;112.0780;90.2716;7968.143;0.000;0.0000;0.0000;0.000;3.9133;0.577771;-0.568183;-0.411352;0.417299;0.25;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.220;True;;
97;112.0777;90.2716;7968.095;0.000;0.0000;0.0000;0.000;3.9147;0.577748;-0.568199;-0.411371;0.417290;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.230;True;;
98;112.0773;90.2716;7968.048;0.000;0.0000;0.0000;0.000;3.9184;0.577712;-0.568213;-0.411410;0.417282;0.25;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.240;True;;
99;112.0770;90.2716;7968.013;0.000;0.0000;0.0000;0.000;3.9201;0.577690;-0.568227;-0.411434;0.417271;0.26;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.250;True;;
100;112.0766;90.2716;7967.983;0.000;0.0000;0.0000;0.000;3.9214;0.577666;-0.568245;-0.411454;0.417259;0.26;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.260;True;;
101;112.0763;90.2716;7967.954;0.000;0.0000;0.0000;0.000;3.9236;0.577632;-0.568269;-0.411483;0.417244;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.270;True;;
102;112.0759;90.2716;7967.929;0.000;0.0000;0.0000;0.000;3.9263;0.577595;-0.568293;-0.411517;0.417229;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.280;True;;
103;112.0756;90.2716;7967.909;0.000;0.0000;0.0000;0.000;3.9292;0.577554;-0.568322;-0.411548;0.417218;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.290;True;;
104;112.0752;90.2717;7967.898;0.000;0.0000;0.0000;0.000;3.9307;0.577525;-0.568346;-0.411575;0.417198;0.28;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.300;True;;
105;112.0749;90.2717;7967.886;0.000;0.0000;0.0000;0.000;3.9342;0.577479;-0.568375;-0.411614;0.417183;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.310;True;;
106;112.0745;90.2717;7967.885;0.000;0.0000;0.0000;0.000;3.9373;0.577439;-0.568399;-0.411646;0.417174;0.27;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.320;True;;
107;112.0741;90.2716;7967.877;0.000;0.0000;0.0000;0.000;3.9404;0.577387;-0.568441;-0.411687;0.417149;0.29;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.330;True;;
108;112.0738;90.2717;7967.887;0.000;0.0000;0.0000;0.000;3.9421;0.577352;-0.568470;-0.411711;0.417133;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.340;True;;
109;112.0735;90.2717;7967.889;0.000;0.0000;0.0000;0.000;3.9452;0.577300;-0.568513;-0.411752;0.417106;0.31;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.350;True;;
110;112.0731;90.2717;7967.904;0.000;0.0000;0.0000;0.000;3.9480;0.577260;-0.568542;-0.411786;0.417089;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.360;True;;
111;112.0728;90.2716;7967.916;0.000;0.0000;0.0000;0.000;3.9504;0.577208;-0.568589;-0.411820;0.417064;0.32;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.370;True;;
112;112.0725;90.2716;7967.938;0.000;0.0000;0.0000;0.000;3.9530;0.577165;-0.568624;-0.411853;0.417043;0.33;T-Probe #3013 - Fixed Tip #008327 (6.0 mm);22.5;961;68;'29.06.2021 09:33:31.380;True;;
