4.42407	0	0	0	0	0	0	0	0	0.000484844	0.000969689	-0	-0.0693272	0.00242422	0.000484844	-0.00339391	-0.0087272	0	-0	-0	-0	-0	-0	-0	0	-0.0078125	-0.0195312	-0	-0.00390625	-0.0205078	-0.00390625	0.0341797	0.0761718	0.0239473	0.000595543	-0.614171	0.00156359	0.000287806	-0.614992	0	0	0.015	-0.0224995	-0.565012	-2.38419e-07	0.0274999	-3.05176e-06	-3.71933e-16	6.25e-05	-9.76578e-10	0	0	0	0	0	0	0	-3.93718	0.662378	0.887801	-0.00157206	-0.00269279	-0.00129319	-0.999994	0	0	0	0	0	0	0	
4.42497	0	0	0	0	0	0	0	0	0.000484844	0.000969689	-0	-0.0693272	0.00242422	0.000484844	-0.00339391	-0.0087272	0	-0	-0	-0	-0	-0	-0	0	-0.0078125	-0.0195312	-0	-0.00390625	-0.0205078	-0.00390625	0.0341797	0.0761718	0.0239473	0.000595543	-0.614171	0.00156359	0.000287806	-0.614992	0	0	0.015	-0.0224995	-0.565012	-2.38419e-07	0.0274999	-3.05176e-06	-3.71933e-16	6.25e-05	-9.76578e-10	0	0	0	0	0	0	0	-3.93718	0.662378	0.887801	-0.00157206	-0.00269279	-0.00129319	-0.999994	0	0	0	0	0	0	0	
4.44513	0	0	0	0	0	0	0	0	0.000484844	0.000969689	-0	-0.0693272	0.00242422	0.000484844	-0.00339391	-0.0087272	0	-0	-0	-0	-0	-0	-0	0	-0.0078125	-0.0195312	-0	-0.00390625	-0.0205078	-0.00390625	0.0341797	0.0761718	0.0239473	0.000595543	-0.614171	0.00156359	0.000287806	-0.614992	0	0	0.015	-0.0224995	-0.565012	-2.38419e-07	0.0274999	-3.05176e-06	5.81145e-21	-9.76562e-10	0.0975625	0	0	0	0	0	0	0	-3.93701	0.662339	0.887499	-0.000653399	-0.00406386	-0.000627419	-0.999991	0	0	0	0	0	0	0	
4.4661	0	0	0	0	0	0	0	0	0.000484844	0.000969689	-0	-0.0693272	0.00242422	0.000484844	-0.00339391	-0.0087272	0	-0	-0	-0	-0	-0	-0	0	-0.0078125	-0.0195312	-0	-0.00390625	-0.0205078	-0.00390625	0.0341797	0.0761718	0.0239473	0.000595543	-0.614171	0.00156359	0.000287806	-0.614992	0	0	0.015	-0.0224995	-0.565012	-2.38419e-07	-0.0725001	-3.05176e-06	-9.08039e-26	0.0975	-1.52441e-06	0	0	0	0	0	0	0	-3.93712	0.662433	0.887776	-0.00155371	-0.00274342	-0.00139482	-0.999994	0	0	0	0	0	0	0	
4.48632	0	0	0	0	0	0	0	0	0.000484844	0.000969689	-0	-0.0693272	0.00242422	0.000484844	-0.00339391	-0.0087272	0	0	-0	-0	-0	-0	-0	0	-0.0078125	-0.0195312	-0	-0.00390625	-0.0205078	-0.00390625	0.0341797	0.0761718	0.0239473	0.000595543	-0.614171	0.00156359	0.000287806	-0.614992	0	0	0.015	-0.0224995	-0.565012	-2.38419e-07	0.0274999	-3.05176e-06	1.41881e-30	0.194998	2.3819e-11	0	0	0	0	0	0	0	-3.93717	0.662425	0.887758	-0.00166156	-0.00271955	-0.00148458	-0.999994	0	0	0	0	0	0	0	
4.50601	0	0	0	0	0	0	0	0	0.000484844	0.000969689	-0	-0.0693272	0.00242422	0.000484844	-0.00339391	-0.0087272	0	-0	-0	-0	-0	-0	-0	0	-0.0078125	-0.0195312	-0	-0.00390625	-0.0205078	-0.00390625	0.0341797	0.0761718	0.0239473	0.000595543	-0.614171	0.00156359	0.000287806	-0.614992	0	0	0.015	-0.0224995	-0.565012	-2.38419e-07	0.0274999	-3.05176e-06	6.25e-05	0.0975595	-6.25e-05	0	0	0	0	0	0	0	-3.93718	0.662387	0.887753	-0.00173639	-0.00285977	-0.00154404	-0.999993	0	0	0	0	0	0	0	
4.52613	0	0	0	0	0	0	0	0	0.000484844	0.000969689	-0	-0.0693272	0.00242422	0.000484844	-0.00339391	-0.0087272	0	-0	-0	-0	-0	-0	-0	0	-0.0078125	-0.0195312	-0	-0.00390625	-0.0205078	-0.00390625	0.0341797	0.0761718	0.0239473	0.000595543	-0.614171	0.00156359	0.000287806	-0.614992	0	0	0.015	-0.0224995	-0.565012	-2.38419e-07	0.0274999	-3.05176e-06	-9.76562e-10	-1.52437e-06	-0.0975	0	0	0	0	0	0	0	-3.93712	0.662269	0.887618	-0.000529787	-0.00440198	-0.00109117	-0.99999	0	0	0	0	0	0	0	
4.54623	0	0	0	0	0	0	0	0	0.000484844	0.000969689	-0	-0.0693272	0.00242422	0.000484844	-0.00339391	-0.0087272	0	-0	-0	-0	-0	-0	-0	0	-0.0078125	-0.0195312	-0	-0.00390625	-0.0205078	-0.00390625	0.0341797	0.0761718	0.0239473	0.000595543	-0.614171	0.00156359	0.000287806	-0.614992	0	0	0.015	-0.0224995	-0.565012	-2.38419e-07	0.0274999	-3.05176e-06	1.52588e-14	6.25e-05	1.52344e-06	0	0	0	0	0	0	0	-3.93712	0.662269	0.887618	-0.000529787	-0.00440198	-0.00109117	-0.99999	0	0	0	0	0	0	0	
4.56604	0	0	0	0	0	0	0	0	0.000484844	0.000969689	-0	-0.0693272	0.00242422	0.000484844	-0.00339391	-0.0087272	0	-0	-0	-0	-0	-0	-0	0	-0.0078125	-0.0195312	-0	-0.00390625	-0.0205078	-0.00390625	0.0341797	0.0761718	0.0239473	0.000595543	-0.614171	0.00156359	0.000287806	-0.614992	0	0	0.015	-0.0224995	-0.565012	-2.38419e-07	0.0274999	-3.05176e-06	-0.0975	0.0975	0.0975	0	0	0	0	0	0	0	-3.93719	0.662399	0.887764	-0.00166398	-0.00241385	-0.00133118	-0.999995	0	0	0	0	0	0	0	
4.58577	0	0	0	0	0	0	0	0	0.000484844	0.000969689	-0	-0.0693272	0.00242422	0.000484844	-0.00339391	-0.0087272	0	-0	-0	-0	-0	-0	-0	0	-0.0078125	-0.0195312	-0	-0.00390625	-0.0205078	-0.00390625	0.0341797	0.0761718	0.0239473	0.000595543	-0.614171	0.00156359	0.000287806	-0.614992	0	0	0.015	-0.0224995	-0.565012	-2.38419e-07	0.0274999	0.0999969	0.0975015	-1.52344e-06	-6.40234e-05	0	0	0	0	0	0	0	-3.93726	0.662324	0.887824	-0.00120936	-0.00365698	-0.00179493	-0.999991	0	0	0	0	0	0	0	
