17.1307	0	0	0	0	0	0	0	0	-0.00193938	-0	-0.000969689	-0.069812	-0.00242422	0.00339391	0.00484844	0.000484844	0	-0	-0	-0	-0	-0	-0	0	0.0195312	-0	0.0205078	-0	0.0214844	-0.0292969	-0.0449219	-0.00488281	0.0256054	-2.36743e-05	-0.614099	0.00132119	0.00208643	-0.614995	0	0	0.0925026	-0.472499	-0.294994	-8.34465e-08	0.0425001	-3.8147e-06	0.1	-0.0975	-0.492805	-3.04396	-5.4799	0.736353	0.0229499	-0.0230239	-0.0162488	-0.999339	-3.1826	-3.21005	1.11506	-0.0033024	0.00716713	-0.00517745	-0.999955	-2.46885	-3.01696	0.850038	-0.000368399	0.000125058	-0.0082616	-0.999966	
17.1315	0	0	0	0	0	0	0	0	-0.00193938	-0	-0.000969689	-0.069812	-0.00242422	0.00339391	0.00484844	0.000484844	0	-0	-0	-0	-0	-0	-0	0	0.0195312	-0	0.0205078	-0	0.0214844	-0.0292969	-0.0449219	-0.00488281	0.0256054	-2.36743e-05	-0.614099	0.00132119	0.00208643	-0.614995	0	0	0.0925026	-0.472499	-0.294994	-8.34465e-08	0.0425001	-3.8147e-06	0.1	-0.0975	-0.492805	-3.04396	-5.4799	0.736353	0.0229499	-0.0230239	-0.0162488	-0.999339	-3.1826	-3.21005	1.11506	-0.0033024	0.00716713	-0.00517745	-0.999955	-2.46885	-3.01696	0.850038	-0.000368399	0.000125058	-0.0082616	-0.999966	
17.2325	0	0	0	-90	0	0	0	-90	-0.00193938	-0	-0.000969689	-0.069812	-0.00242422	0.00339391	0.00484844	0.000484844	0	-0	-0	-0	-0	-0	-0	0	0.0195312	-0	0.0205078	-0	0.0214844	-0.0292969	-0.0449219	-0.00488281	0.0256054	-2.36743e-05	-0.614099	0.00132119	0.00208643	-0.614995	0	0	0.0925026	-0.472499	-0.294994	-8.34465e-08	0.0425001	-3.8147e-06	0.0025	0.00243902	-0.295183	-3.04405	-5.47991	0.736745	0.0239553	-0.0240409	-0.0162596	-0.999292	-3.18325	-3.21016	1.11647	-0.00349887	-0.0114636	-0.00773304	-0.999898	-2.46747	-3.01761	0.849083	-0.000809965	0.000185786	-0.00893573	-0.99996	
17.2332	0	0	0	-90	0	0	0	-90	-0.00193938	-0	-0.000969689	-0.069812	-0.00242422	0.00339391	0.00484844	0.000484844	0	-0	-0	-0	-0	-0	-0	0	0.0195312	-0	0.0205078	-0	0.0214844	-0.0292969	-0.0449219	-0.00488281	0.0256054	-2.36743e-05	-0.614099	0.00132119	0.00208643	-0.614995	0	0	0.0925026	-0.472499	-0.294994	-8.34465e-08	0.0425001	-3.8147e-06	0.0025	0.00243902	-0.295183	-3.04405	-5.47991	0.736745	0.0239553	-0.0240409	-0.0162596	-0.999292	-3.18325	-3.21016	1.11647	-0.00349887	-0.0114636	-0.00773304	-0.999898	-2.46747	-3.01761	0.849083	-0.000809965	0.000185786	-0.00893573	-0.99996	
17.2533	0	0	0	-90	0	0	0	-90	-0.00193938	-0	-0.000969689	-0.069812	-0.00242422	0.00339391	0.00484844	0.000484844	0	-0	-0	-0	-0	-0	-0	0	0.0195312	-0	0.0205078	-0	0.0214844	-0.0292969	-0.0449219	-0.00488281	0.0256054	-2.36743e-05	-0.614099	0.00132119	0.00208643	-0.614995	0	0	0.0925026	-0.472499	-0.294994	-8.34465e-08	0.0425001	-3.8147e-06	-0.00250004	-3.81097e-08	-0.292683	-3.04392	-5.47988	0.736941	0.0236844	-0.0245179	-0.0162973	-0.999286	-3.18323	-3.21089	1.11627	-0.0045539	-0.0113534	-0.00627411	-0.999906	-2.46756	-3.01651	0.849618	-0.000526222	0.00016705	-0.00891431	-0.99996	
17.2734	0	0	0	-90	0	0	0	-90	-0.00193938	-0	-0.000969689	-0.069812	-0.00242422	0.00339391	0.00484844	0.000484844	0	-0	-0	-0	-0	-0	-0	0	0.0195312	-0	0.0205078	-0	0.0214844	-0.0292969	-0.0449219	-0.0175781	0.0256054	-2.36743e-05	-0.614099	0.00132119	0.00208643	-0.614995	0	0	0.0925026	-0.472499	-0.294994	-8.34465e-08	0.0425001	-3.8147e-06	3.90631e-08	-0.1	-0.292683	-3.044	-5.47991	0.736534	0.0238108	-0.0239473	-0.0163573	-0.999296	-3.18323	-3.21093	1.1163	-0.00450028	-0.0122989	-0.00659455	-0.999892	-2.4689	-3.01633	0.850339	-0.000170442	0.000280113	-0.00824931	-0.999966	
17.2935	0	0	0	-90	0	0	0	-90	-0.00193938	-0	-0.000969689	-0.069812	-0.00242422	0.00339391	0.00484844	0.000484844	0	-0	-0	-0	-0	-0	-0	0	0.0195312	-0	0.0205078	-0	0.0214844	-0.0292969	-0.0449219	-0.0175781	0.0256054	-2.36743e-05	-0.614099	0.00132119	0.00208643	-0.614995	0	0	0.0925026	-0.472499	-0.294994	-8.34465e-08	0.0425001	-3.8147e-06	-6.10361e-13	-6.09375e-05	-0.0926829	-3.04378	-5.47984	0.736858	0.026993	-0.0266434	-0.0165004	-0.999144	-3.18287	-3.21006	1.11586	-0.00494934	-0.00593558	-0.00752711	-0.999942	-2.47078	-3.01681	0.849097	-0.00105391	0.000970775	-0.0077652	-0.999969	
17.3136	0	0	0	-90	0	0	0	-90	-0.00193938	-0	-0.000969689	-0.0707817	-0.00242422	0.00339391	0.00484844	0.000484844	0	-0	-0	-0	-0	-0	-0	0	0.0195312	-0	0.0205078	-0.0292969	0.0214844	-0.0292969	-0.0449219	-0.0175781	0.0259439	-2.40026e-05	-0.614074	0.00132119	0.00208643	-0.614995	0	0	0.0925026	-0.472499	-0.294994	0.0999999	0.0425001	-3.8147e-06	9.53689e-18	-0.0975	-0.295061	-3.044	-5.4799	0.737111	0.0245849	-0.0251903	-0.0161681	-0.99925	-3.18232	-3.21015	1.11559	-0.00528297	-0.00203597	-0.00775105	-0.999954	-2.46749	-3.01756	0.849117	-0.000786054	0.000301523	-0.00892539	-0.99996	
17.3337	0	0	0	-90	0	0	0	-90	-0.00193938	-0	-0.000969689	-0.0707817	-0.00242422	0.00339391	0.00484844	0.000484844	0	-0	-0	-0	-0	-0	-0	0	0.0195312	-0	0.0205078	-0.0292969	0.0214844	-0.0292969	-0.0449219	-0.0175781	0.0259439	-2.40026e-05	-0.614074	0.00132119	0.00208643	-0.614995	0	0	0.0925026	-0.472499	-0.294994	-8.34465e-08	0.0425001	-3.8147e-06	-1.49014e-22	0.099939	-0.487683	-3.0438	-5.4799	0.736708	0.0253785	-0.0250645	-0.0162864	-0.999231	-3.18318	-3.20998	1.11652	-0.00427814	-0.0116259	-0.00802944	-0.999891	-2.46751	-3.01759	0.849152	-0.000790087	0.000236486	-0.00891361	-0.99996	
17.3537	0	0	0	-90	0	0	0	-90	-0.00193938	-0	-0.000969689	-0.0707817	-0.00242422	0.00339391	0.00484844	-0.00193938	0	-0	-0	-0	-0	-0	-0	-0.62	0.0195312	-0	0.0205078	-0.0292969	0.0214844	-0.0292969	-0.0449219	-0.0771484	0.0259439	-2.40026e-05	-0.614074	0.00216966	0.00209054	-0.614992	0	0	0.0925026	-0.472499	-0.294994	-8.34465e-08	0.0425001	-3.8147e-06	2.32834e-27	0.492561	-0.190305	-3.04371	-5.47991	0.736637	0.0248542	-0.0251361	-0.0167652	-0.999234	-3.18032	-3.20896	1.11354	-0.0193757	-0.018712	-0.0198349	-0.99944	-2.46749	-3.01748	0.849164	-0.000762434	0.000308053	-0.00893048	-0.99996	
